dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss,cnn_family,depth_signature,downsample_type
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.17608916387663454,0.28073000591334446,-5.298317366548036,11.002099841204238,13,True,,0.8189898940457125,-1.6941017600243504,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,10.408194495293941,3.4657359027997265,0.43461211825780893,0.5406799082533542,-5.298317366548036,11.002099841204238,8,True,,0.861900634430683,-1.455439551104015,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.3225969005673315,0.42474721663968845,-5.298317366548036,11.002099841204238,12,True,,0.8880635592903846,-1.6318759597794332,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.12126255538576404,0.23192236269423033,-5.298317366548036,11.002099841204238,13,True,,0.8578901546207541,-1.6602214159139799,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,11.856756275043766,3.4657359027997265,0.06255496478090024,0.1697133196504238,-5.298317366548036,11.002099841204238,9,True,,0.8500497125038788,-1.5052177098460129,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.34902266747023736,0.4541688011216141,-5.298317366548036,11.002099841204238,13,True,,0.9380797771852779,-1.3823923958374358,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,10.408194495293941,3.4657359027997265,0.47085972881360155,0.5846165688628694,-5.298317366548036,11.002099841204238,9,True,,0.822168715400454,-1.5677831587131053,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.08288392282462172,0.1847774066519484,-5.298317366548036,11.002099841204238,11,True,,0.872635035436028,-1.685676981793608,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.08353893017585833,0.1872797868959629,-5.298317366548036,11.002099841204238,11,True,,0.8597611302103924,-1.5956032418631885,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.856756275043766,3.4657359027997265,0.0630908128725929,0.17359566026069356,-5.298317366548036,11.002099841204238,11,True,,0.8910205575648088,-1.6965811923642202,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.23584373153746713,0.33694300940243765,-5.298317366548036,11.002099841204238,15,True,,0.8487375189352637,-1.6666384343359593,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.2455545343063579,0.35416979604906795,-5.298317366548036,11.002099841204238,14,True,,0.8416360081766184,-1.4794163111786438,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.29793255557279863,0.4050459648577564,-5.298317366548036,11.002099841204238,10,True,,0.8632260507493777,-1.519432780910805,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,11.459123764001873,3.4657359027997265,0.52317596876549,0.6353895291967915,-5.298317366548036,11.002099841204238,11,True,,0.8591633400175476,-1.7093650629684503,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.33035465166434497,0.4409324039631373,-5.298317366548036,11.002099841204238,12,True,,0.8531934324196899,-1.644228485295331,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.13141044715335937,0.23802571650249688,-5.298317366548036,11.002099841204238,12,True,,0.8405167414991292,-1.7203683622978931,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,10.408194495293941,3.4657359027997265,0.4158448522141372,0.5408364269510663,-5.298317366548036,11.002099841204238,10,True,,0.866093561986455,-1.6641879036652811,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.22328977763834387,0.3337886481459316,-5.298317366548036,11.002099841204238,15,True,,0.8643601800378417,-1.6560150039834811,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,11.459123764001873,3.4657359027997265,0.5299443361924286,0.6346949846563927,-5.298317366548036,11.002099841204238,10,True,,0.8553614123817217,-1.460303128555821,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.14631539884421496,0.25773507516726835,-5.298317366548036,11.002099841204238,15,True,,0.8256834405957091,-1.6378212258879103,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,11.856756275043766,3.4657359027997265,0.04398880980902049,0.1633664794528322,-5.298317366548036,11.002099841204238,10,True,,0.8432602418191443,-1.6737423339304531,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.1,11.459123764001873,3.4657359027997265,0.578147317212352,0.701699216370113,-5.298317366548036,11.002099841204238,11,True,,0.8587170356781544,-1.6585142682761584,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.1,12.639963227822042,3.4657359027997265,0.1870178934713164,0.28808200389623906,-5.298317366548036,11.002099841204238,16,True,,0.8852651371025434,-1.597987638437897,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.1,13.453992476373477,3.4657359027997265,0.3087368479571045,0.40802443012531686,-5.298317366548036,11.002099841204238,11,True,,0.9139794080368022,-1.4091533453755334,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.10342172450714865,0.20780442458901535,-5.298317366548036,11.002099841204238,10,True,,0.8712614871754065,-1.4507501067527844,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.856756275043766,3.4657359027997265,0.08346248380713292,0.18929313500564537,-5.298317366548036,11.002099841204238,10,True,,0.9012293172614946,-1.6364683345873006,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.11095801738762676,0.21039974569134284,-5.298317366548036,11.002099841204238,11,True,,0.8804607024489576,-1.4849115699610846,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.05384438290954319,0.15755395805057246,-5.298317366548036,11.002099841204238,10,True,,0.8694759874472289,-1.4685453340430126,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.0715103887509397,0.1774814696083616,-5.298317366548036,11.002099841204238,11,True,,0.8682607004835171,-1.7187375595852008,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.1,11.856756275043766,3.4657359027997265,0.06028461418814867,0.1660418160284118,-5.298317366548036,11.002099841204238,9,True,,0.866749958958158,-1.439969920817265,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.1,11.459123764001873,3.4657359027997265,0.40156259546887413,0.5028970933167317,-5.298317366548036,11.002099841204238,11,True,,0.8493140398029367,-1.6511173930076217,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.1,11.552549942753446,3.4657359027997265,0.050301865620488696,0.15894567230105783,-5.298317366548036,11.002099841204238,12,True,,0.8348331538857212,-1.737053383622129,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.12503249791234025,0.22710990105616274,-5.298317366548036,11.002099841204238,12,True,,0.8283415748299338,-1.3507327602728467,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.4741422291142093,0.5795951725434904,-5.298317366548036,11.002099841204238,6,True,,0.8609182445774751,-1.3033886439790927,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2832467644492619,0.38259686458201625,-5.298317366548036,11.002099841204238,10,True,,0.8812049365467007,-1.3068226638797182,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.377967118252608,0.4902084038644031,-5.298317366548036,11.002099841204238,9,True,,0.843775432651917,-1.122978928907249,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.28814242259982814,0.396332242309528,-5.298317366548036,11.002099841204238,9,True,,0.8617137212340974,-1.2023056224204893,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.14391324697342645,0.2490587071328241,-5.298317366548036,11.002099841204238,11,True,,0.8472888345002616,-1.2205772308195562,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.11916216354457568,0.22950580014633543,-5.298317366548036,11.002099841204238,12,True,,0.8426486017982454,-1.123333439624557,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.14827737747514766,0.25137607082913954,-5.298317366548036,11.002099841204238,12,True,,0.8518019531517532,-1.2236014250412528,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.35637774976508757,0.4709937853050263,-5.298317366548036,11.002099841204238,9,True,,0.8244467515985439,-1.1694992150165093,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.33416018552449217,0.4315696597856846,-5.298317366548036,11.002099841204238,14,True,,0.9477892769519201,-0.9825663687069295,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2975199390978472,0.3987433532671973,-5.298317366548036,11.002099841204238,10,True,,0.8229689113445151,-1.3089981154972585,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.0480580335005017,0.1550666124623243,-5.298317366548036,11.002099841204238,8,True,,0.8705744042225568,-1.1940734137258286,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.03711848638105877,0.144150330379081,-5.298317366548036,11.002099841204238,8,True,,0.8317923689344139,-1.0974342116160618,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.42128743135565117,0.5290434973744186,-5.298317366548036,11.002099841204238,8,True,,0.8649480459759511,-1.1640156894741227,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.04122433194671218,0.1481729301732142,-5.298317366548036,11.002099841204238,8,True,,0.8470466378304775,-1.2012845361234397,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.03588024493379141,0.14182636327808376,-5.298317366548036,11.002099841204238,8,True,,0.8619634680897684,-1.2655634170262127,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.48675443068529917,0.6201868082124072,-5.298317366548036,11.002099841204238,7,True,,0.8140939481963725,-1.1090145850504005,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.05684719750647388,0.15594685252360005,-5.298317366548036,11.002099841204238,8,True,,0.8177175304192363,-1.132302397751684,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2651269833407538,0.37039657421889066,-5.298317366548036,11.002099841204238,11,True,,0.8723849504955172,-1.1688486216569476,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2797431681655469,0.3902129549414932,-5.298317366548036,11.002099841204238,14,True,,0.885223918116443,-1.181766986442983,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.3538644815498013,0.4615958871494742,-5.298317366548036,11.002099841204238,10,True,,0.8197746765972661,-1.2941550551665122,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.3061361282817706,0.41101715303078035,-5.298317366548036,11.002099841204238,15,True,,0.8932809866779957,-1.23305874162169,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.3266445278878745,0.4270209319080615,-5.298317366548036,11.002099841204238,10,True,,0.8412392776013202,-1.279656594858873,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.44141021297329586,0.554195087606163,-5.298317366548036,11.002099841204238,5,True,,0.8559258214507988,-1.2526149215172406,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.0738591444929983,0.17484000368424532,-5.298317366548036,11.002099841204238,9,True,,0.8683414454140775,-1.2289271776513953,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.19017308387624973,0.28621749690759307,-5.298317366548036,11.002099841204238,13,True,,0.8381059541490823,-1.218426536564458,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.09207392117700122,0.19638622756696866,-5.298317366548036,11.002099841204238,8,True,,0.8242394249370826,-1.2226478410727235,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.040051890966322105,0.14403272628191058,-5.298317366548036,11.002099841204238,7,True,,0.8104959882114023,-1.2137857837215411,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.4653396526423628,0.5635640605929189,-5.298317366548036,11.002099841204238,5,True,,0.8804444915074415,-1.202335177183931,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.4207096561201267,0.5331945308676342,-5.298317366548036,11.002099841204238,8,True,,0.8554394555931726,-1.0509711274360476,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.14935828027787532,0.24796725936180933,-5.298317366548036,11.002099841204238,12,True,,0.8550239320790198,-1.18147205388918,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.03753568609326819,0.13540929240443406,-5.298317366548036,11.002099841204238,8,True,,0.8311000466608088,-1.224398852074041,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.5283718163128984,0.6407320734164047,-5.298317366548036,11.002099841204238,5,True,,0.8271252698179059,-1.512210713537742,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.08295309996618531,0.18644084642216932,-5.298317366548036,11.002099841204238,9,True,,0.819531500840449,-1.2262960555830278,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.27487361792740433,0.372571537771002,-5.298317366548036,11.002099841204238,11,True,,0.858403422837503,-1.063701591352435,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.03888967979312286,0.15005336971212468,-5.298317366548036,11.002099841204238,8,True,,0.8866361999911655,-1.1507340354170421,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.17677485957086905,0.28001342281021957,-5.298317366548036,11.002099841204238,13,True,,0.8338450271623897,-1.3077197384130308,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.44510808841003524,0.5384397110150156,-5.298317366548036,11.002099841204238,5,True,,0.8557358629407119,-1.3592945664072282,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.3068954340672984,0.41365275390504985,-5.298317366548036,11.002099841204238,9,True,,0.9343960435167121,-1.5659152813425115,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2473343908093669,0.3531922813114596,-5.298317366548036,11.002099841204238,11,True,,0.8711466569287539,-1.197729140158583,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.1369779305138503,0.24284735448564226,-5.298317366548036,11.002099841204238,11,True,,0.8278585851048298,-1.074851244891308,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.26316437793162323,0.37689729442966025,-5.298317366548036,11.002099841204238,9,True,,0.8292979080127523,-1.179046437042157,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.31566645967526835,0.4246597447166917,-5.298317366548036,11.002099841204238,10,True,,0.9126851681315907,-1.030657589314442,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.3620592447436048,0.46088036602394855,-5.298317366548036,11.002099841204238,10,True,,0.8920687064200776,-1.2479194421757962,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.2991155892127576,0.40253121283386806,-5.298317366548036,11.002099841204238,14,True,,0.8863927369432911,-1.0936253449829403,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.4857196580513968,0.5969669145772057,-5.298317366548036,11.002099841204238,5,True,,0.845385755704287,-1.1433496971698567,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.05885665519921992,0.1640650460073958,-5.298317366548036,11.002099841204238,9,True,,0.8173940539571176,-1.3803608332120698,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.16483259450756693,0.2734891797609897,-5.298317366548036,11.002099841204238,12,True,,0.8374945575933761,-1.1187705173127618,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.024160727225095907,0.13540361826079475,-5.298317366548036,11.002099841204238,8,True,,0.843053906439903,-1.3122175541660668,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.4060366079520014,0.5175994351760445,-5.298317366548036,11.002099841204238,9,True,,0.8234283156458009,-1.1557358940013325,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.07322638327821634,0.1839927181121511,-5.298317366548036,11.002099841204238,9,True,,0.8763982767342792,-1.2309247431685617,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.3423695011025004,0.44610204407853,-5.298317366548036,11.002099841204238,9,True,,0.83334759258648,-1.2985775041115712,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.17953986294398844,0.29042583315041137,-5.298317366548036,11.002099841204238,14,True,,0.7850507618786167,-1.275655005995705,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.05847515420953754,0.15977540939244192,-5.298317366548036,11.002099841204238,8,True,,0.8723146962623594,-1.1480177858920404,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.46373712054218585,0.5845646423284273,-5.298317366548036,11.002099841204238,7,True,,0.8606814441463576,-1.1384866682880037,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.4225293813149574,0.5213282775132063,-5.298317366548036,11.002099841204238,8,True,,0.838363625186876,-1.3037849385695464,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.34370923689724703,0.45475209736180744,-5.298317366548036,11.002099841204238,10,True,,0.8414596572287324,-1.2596395574597818,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.42945495651362847,0.5323540746513593,-5.298317366548036,11.002099841204238,8,True,,0.8284934959740932,-1.3046273254699554,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.17861325599840863,0.2791158348702791,-5.298317366548036,11.002099841204238,12,True,,0.8426479858647227,-1.0917646532866623,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.1991783670751652,0.3075439104981574,-5.298317366548036,11.002099841204238,9,True,,0.8271509178289823,-1.2026650993734962,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.2161034535757518,0.30695859651763896,-5.298317366548036,11.002099841204238,12,True,,0.8492804899301554,-1.0957142227573646,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.12189282275345595,0.22947262972264043,-5.298317366548036,11.002099841204238,11,True,,0.8316249641068585,-1.0784680343538326,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.053033232146417135,0.15316963529862304,-5.298317366548036,11.002099841204238,8,True,,0.8354652042585559,-1.2098711171040553,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.5641545349003104,0.6624883128403011,-5.298317366548036,11.002099841204238,10,True,,0.8621229511876669,-1.22738237122427,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.02831987271812337,0.13622367302166408,-5.298317366548036,11.002099841204238,8,True,,0.8397021570693962,-1.1265944308632385,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.05345656800908777,0.1612878207399324,-5.298317366548036,11.002099841204238,8,True,,0.8627443301455513,-1.306125189556981,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.4148236832846325,0.5278581197682641,-5.298317366548036,11.002099841204238,9,True,,0.8440751120034076,-1.087330218489127,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.299178093191178,0.389961490028054,-5.298317366548036,11.002099841204238,10,True,,0.8717099071657358,-1.3086359283795814,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.28342942393799214,0.3927575509547478,-5.298317366548036,11.002099841204238,9,True,,0.8355997129214112,-1.0682468910753358,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.06562338693946072,0.1652509655114684,-5.298317366548036,11.002099841204238,9,True,,0.8245913216072928,-1.2921921539332875,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.02762290651829557,0.13658617953018726,-5.298317366548036,11.002099841204238,8,True,,0.8526334751410458,-1.2399470734111944,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.059229429730183664,0.164048630820735,-5.298317366548036,11.002099841204238,8,True,,0.8282319148647557,-1.1775020505923774,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.2039115312755981,0.3045744298797411,-5.298317366548036,11.002099841204238,11,True,,0.8833896758294563,-1.0959534360810201,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.4989076341712197,0.6135373474775517,-5.298317366548036,11.002099841204238,10,True,,0.8891735075585528,-1.1662637700070975,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.130815490059645,3.4657359027997265,0.5267776552324328,0.6111727063756518,-5.298317366548036,11.002099841204238,5,True,,0.8590346906779047,-1.385817518459932,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.3285697702917171,0.4287308932877331,-5.298317366548036,11.002099841204238,11,True,,0.9763971386729156,-1.1379201905282217,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.03467038364355423,0.14089367530037128,-5.298317366548036,11.002099841204238,9,True,,0.8339291170109927,-1.3191172959694137,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.320303264083747,0.4208792050430644,-5.298317366548036,11.002099841204238,10,True,,0.8612542456658372,-1.1458377696973427,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,10.408194495293941,3.4657359027997265,0.468855558701213,0.5654736354453326,-5.298317366548036,11.002099841204238,7,True,,0.8909170712496568,-1.077573618689965,mobilenetv2_mini,tiny_cfg,stride2_dw
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.13391214165646012,0.24616866466378928,-5.298317366548036,11.002099841204238,12,True,,0.8672597025555482,-1.2888500995735002,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.2731580284855402,0.3742633487977122,-5.298317366548036,11.002099841204238,9,True,,0.8542715159032329,-1.2759188612815782,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.02438222630053413,0.1290941182779981,-5.298317366548036,11.002099841204238,8,True,,0.8518748838759891,-1.1868620629994013,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.17227359242985046,0.2698958608552599,-5.298317366548036,11.002099841204238,13,True,,0.8494723922445132,-1.2529964969569243,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,12.639963227822042,3.4657359027997265,0.20675296552886818,0.31997890693397024,-5.298317366548036,11.002099841204238,13,True,,0.8529140518138153,-1.2231752022880378,resnet_mini,"[1, 1, 1]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.4156751702371328,0.5225760544071766,-5.298317366548036,11.002099841204238,9,True,,0.848051319773308,-1.1600786941420824,vgg_lite,"[1, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.3380035192494877,0.43701225597913407,-5.298317366548036,11.002099841204238,11,True,,0.8660088245053769,-1.3166220527117574,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.856756275043766,3.4657359027997265,0.027847125450192075,0.12986918302771075,-5.298317366548036,11.002099841204238,8,True,,0.8244342065775998,-1.261752112614713,vgg_lite,"[2, 2, 1]",pool
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.0881458657997331,0.1942046471423496,-5.298317366548036,11.002099841204238,10,True,,0.8317841705905311,-1.1857597469017902,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,11.552549942753446,3.4657359027997265,0.13305978168503582,0.23806386005741614,-5.298317366548036,11.002099841204238,10,True,,0.9015099436147701,-1.0467742668112958,vgg_lite,"[2, 1, 1]",pool
MNIST,0.005,32,0.15,13.453992476373477,3.4657359027997265,0.23225667905711753,0.333743124464419,-5.298317366548036,11.002099841204238,10,True,,0.8519697773992723,-1.3473968628239583,resnet_mini,"[2, 2, 2]",proj_block
MNIST,0.005,32,0.15,11.459123764001873,3.4657359027997265,0.29523282584568095,0.4075944133836822,-5.298317366548036,11.002099841204238,8,True,,0.8524482778332162,-1.05682546014359,vgg_lite,"[1, 1, 1]",pool
