dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.3346187093220285,5.4448059930023245,-6.907755278982137,11.002099841204238,8,True,,0.9701001367255707,-0.7874854069264304
MNIST,0.001,128,0.2,11.81718437922679,4.852030263919617,5.380135007197246,5.427194711637004,-6.907755278982137,11.002099841204238,19,True,,0.9960624125982207,-0.618116834813152
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.606753909546712,5.71299042622021,-6.907755278982137,11.002099841204238,4,True,,0.9554678501569996,-0.9989800794651092
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.538123798345634,5.619953292122775,-6.907755278982137,11.002099841204238,4,True,,0.9703128483513974,-1.0772087076201868
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.505236506954614,5.591316947753976,-6.907755278982137,11.002099841204238,4,True,,1.0085313562498968,-0.834449115268532
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.546592050855032,5.628057568316126,-6.907755278982137,11.002099841204238,4,True,,1.0121693133955214,-1.2499602363080013
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.440774286056313,6.4390547222587715,-6.907755278982137,11.002099841204238,6,True,,1.0503140279160437,-0.7467396641992541
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.378615595249826,5.469259162419508,-6.907755278982137,11.002099841204238,7,True,,0.9812041853384207,-0.7138632082968391
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.355136575927309,6.409605754103525,-6.907755278982137,11.002099841204238,4,True,,0.9790283469415852,-1.0528146807538827
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.718821858994054,5.75673118714721,-6.907755278982137,11.002099841204238,8,True,,1.0530058993998852,-0.663008615209914
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.376201557962264,6.438652323948379,-6.907755278982137,11.002099841204238,4,True,,0.9388222645257469,-1.2779990511530068
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.632295141665416,5.701913070906836,-6.907755278982137,11.002099841204238,4,True,,1.005321666998646,-0.9796331867899618
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.456136249139218,6.485280785582527,-6.907755278982137,11.002099841204238,7,True,,0.9938238316040396,-0.860360677004436
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.331674992548078,6.428716461593036,-6.907755278982137,11.002099841204238,4,True,,0.9980261425168333,-1.07874943444514
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.621666916929017,5.729999190818821,-6.907755278982137,11.002099841204238,4,True,,0.9761952386565663,-1.0991529595254048
MNIST,0.001,128,0.2,11.81718437922679,4.852030263919617,5.22445788141727,5.276631191616671,-6.907755278982137,11.002099841204238,17,True,,0.9863689440363813,-0.6733612847781406
MNIST,0.001,128,0.2,11.685146179584754,4.852030263919617,6.065065360127326,6.090538070146342,-6.907755278982137,11.002099841204238,12,True,,0.9944678687118974,-0.6554245045380644
MNIST,0.001,128,0.2,11.685146179584754,4.852030263919617,5.837402601422606,5.874093935126832,-6.907755278982137,11.002099841204238,11,True,,0.9859424261050016,-0.6330282461665194
MNIST,0.001,128,0.2,11.685146179584754,4.852030263919617,6.215310528195277,6.216454921571247,-6.907755278982137,11.002099841204238,13,True,,1.0111201442728803,-0.6664986816327175
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.338957070017337,5.458602994379623,-6.907755278982137,11.002099841204238,7,True,,0.9726728608844902,-0.6919434147152361
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.360199186949307,6.372196004855043,-6.907755278982137,11.002099841204238,6,True,,1.0346623292387727,-0.6166189893018331
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.2595675618402025,6.267476100509125,-6.907755278982137,11.002099841204238,6,True,,0.9780902183276654,-0.9060783761549333
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.66642708977341,5.740367135777665,-6.907755278982137,11.002099841204238,8,True,,0.979842279440154,-0.9198532919857891
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.4227220287500515,6.493576490118346,-6.907755278982137,11.002099841204238,3,True,,0.9207894741418454,-0.6901170651160519
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.306396131108841,6.368825557063702,-6.907755278982137,11.002099841204238,4,True,,1.031818520479654,-0.917916264004896
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.41831750575231,6.463932603674876,-6.907755278982137,11.002099841204238,4,True,,1.0583673390054469,-1.0817766618565035
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.651317345068868,5.728747351139966,-6.907755278982137,11.002099841204238,4,True,,0.999851905379001,-1.0503341913615647
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.665365928298631,5.753552436050664,-6.907755278982137,11.002099841204238,4,True,,0.9858480446607683,-1.0198394615384
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.406369667691197,5.468877784954214,-6.907755278982137,11.002099841204238,4,True,,1.0194623645693879,-0.9223217838249794
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.016534207049183,6.077431127388334,-6.907755278982137,11.002099841204238,6,True,,0.9664237665141803,-0.714135498531427
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.564049037945128,5.678953187834096,-6.907755278982137,11.002099841204238,7,True,,0.9152930725122773,-0.7451064617270893
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.612309707739544,5.670034930550511,-6.907755278982137,11.002099841204238,4,True,,1.0165091126205823,-0.854192619340688
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.380223729917834,5.479686495584367,-6.907755278982137,11.002099841204238,4,True,,1.0774643192056719,-0.9588224568911217
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.6054776809308455,5.703106570017764,-6.907755278982137,11.002099841204238,4,True,,0.9318334167676068,-0.9961983112888223
MNIST,0.001,128,0.2,11.685146179584754,4.852030263919617,6.019091796880346,6.0013312804280385,-6.907755278982137,11.002099841204238,12,True,,1.0477889950574912,-0.5621056504567696
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.215152360751501,5.29295744917981,-6.907755278982137,11.002099841204238,8,True,,0.9870230411996606,-0.8572731919264087
MNIST,0.001,128,0.2,11.81718437922679,4.852030263919617,5.0841996783072405,5.161566224955018,-6.907755278982137,11.002099841204238,16,True,,1.0054390029902176,-0.698079928426195
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.100877187457903,6.182965661836965,-6.907755278982137,11.002099841204238,7,True,,0.9432474539401509,-0.8050113606991156
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.441866312713617,5.533127128618264,-6.907755278982137,11.002099841204238,4,True,,1.0102627920086207,-0.8625018528352003
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.399949986021078,5.4784800882547335,-6.907755278982137,11.002099841204238,8,True,,0.9354143182554069,-0.8560488170509136
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.664190734789875,5.72471764869227,-6.907755278982137,11.002099841204238,8,True,,0.9928945405182245,-0.7717322714368667
MNIST,0.001,128,0.2,12.507457899065408,4.852030263919617,6.36016095117149,6.307913475208652,-6.907755278982137,11.002099841204238,6,True,,1.1159938122141833,-0.525151565809233
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.540647617561524,5.6736865046116165,-6.907755278982137,11.002099841204238,4,True,,0.9544970648801272,-0.9291354042501119
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.269855604643127,5.356411886922524,-6.907755278982137,11.002099841204238,7,True,,1.0238361300550425,-0.6259866122497107
MNIST,0.001,128,0.2,11.81718437922679,4.852030263919617,4.999574591985707,5.14532735996018,-6.907755278982137,11.002099841204238,17,True,,0.9308446661319095,-0.784386821013068
MNIST,0.001,128,0.2,11.81718437922679,4.852030263919617,5.21165996334726,5.241685351680422,-6.907755278982137,11.002099841204238,18,True,,0.9315227584813319,-0.7896687893532923
MNIST,0.001,128,0.2,13.417647481056212,4.852030263919617,6.401115660458432,6.444456830976864,-6.907755278982137,11.002099841204238,4,True,,1.0756419842088125,-1.0152666994645994
MNIST,0.001,128,0.2,12.726799093973426,4.852030263919617,5.502533997230137,5.555827836983695,-6.907755278982137,11.002099841204238,8,True,,0.9989963349374099,-0.7859890991285344
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.635216487465982,5.715292384159305,-6.907755278982137,11.002099841204238,4,True,,1.0280936350736585,-0.8229538590720669
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.591116804788776,5.65702592795608,-6.907755278982137,11.002099841204238,4,True,,1.0096934790053527,-0.8504246761320164
MNIST,0.001,128,0.2,11.685146179584754,4.852030263919617,5.929137361951086,5.950014535977862,-6.907755278982137,11.002099841204238,13,True,,1.0148564791440156,-0.7058443219608271
MNIST,0.001,128,0.2,13.748765871699728,4.852030263919617,5.513271536411575,5.640078023246779,-6.907755278982137,11.002099841204238,4,True,,0.9892217361470597,-0.9439237619826649
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.349581654748997,5.4360121226448905,-6.214608098422191,11.002099841204238,3,True,,0.9323699858997071,-2.3436108263885087
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.201496253228523,6.138011569014367,-6.214608098422191,11.002099841204238,8,True,,1.0343707611839736,-1.5939577881242266
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.4868939530868674,6.5834196914166165,-6.214608098422191,11.002099841204238,3,True,,1.0505907289641776,-2.6007619560932427
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,5.902275276644589,5.901621996447304,-6.214608098422191,11.002099841204238,7,True,,0.9119374744072055,-1.4681270426359723
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.287544189092623,6.375585318427003,-6.214608098422191,11.002099841204238,3,True,,0.9808975874021136,-3.160947815570156
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.519291552422615,6.59137192311492,-6.214608098422191,11.002099841204238,3,True,,1.0658665961503542,-3.136144904245188
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,5.982416380657608,6.053859078679673,-6.214608098422191,11.002099841204238,8,True,,0.9788986438843704,-1.54013069572581
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.625606278441989,5.716934364019422,-6.214608098422191,11.002099841204238,4,True,,1.0070429003828798,-1.3045251601921535
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.576896065497557,5.6651790320931745,-6.214608098422191,11.002099841204238,3,True,,1.007432830100334,-2.2574829067624527
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,5.983432293574499,5.921069166616182,-6.214608098422191,11.002099841204238,9,True,,1.1077249616186715,-1.2986746951593258
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.393375448365758,6.240809641316528,-6.214608098422191,11.002099841204238,9,True,,1.1102568573407947,-1.198829714500353
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.322608537757434,5.391436634561222,-6.214608098422191,11.002099841204238,5,True,,0.9718496414894503,-1.4928900780090106
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.179203944023767,6.2612433223317305,-6.214608098422191,11.002099841204238,4,True,,0.8939907795665145,-2.007737254520661
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.135102063577423,5.2236697692003515,-6.214608098422191,11.002099841204238,6,True,,1.0404332873274915,-1.5718222034523095
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.132504962232872,6.237750163727854,-6.214608098422191,11.002099841204238,4,True,,0.910854534739556,-1.7859823196436255
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.319733310366776,6.26068905739369,-6.214608098422191,11.002099841204238,9,True,,1.1478100579567072,-1.6176441677983862
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.251413984354004,6.295810044268191,-6.214608098422191,11.002099841204238,3,True,,1.0058505733471061,-3.19119415842522
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.110272011547662,5.133687712155068,-6.214608098422191,11.002099841204238,12,True,,1.0864609509114458,-1.4125261944666454
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.097071156213468,6.03576601133691,-6.214608098422191,11.002099841204238,9,True,,1.0248805191654933,-1.3681991878244457
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.547246583298345,5.633892103801064,-6.214608098422191,11.002099841204238,4,True,,0.9495450092682615,-1.3653686605443616
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,4.96123776504192,5.060061965712804,-6.214608098422191,11.002099841204238,12,True,,0.9999567280141547,-1.4178209087597244
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.299341393938474,6.292395458854508,-6.214608098422191,11.002099841204238,6,True,,0.9935870216335775,-1.3340032405706805
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.26172874802623,6.352313045411922,-6.214608098422191,11.002099841204238,4,True,,1.0138191236208391,-1.8117559645213912
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.198898942654203,5.252446604800283,-6.214608098422191,11.002099841204238,4,True,,0.833467260531388,-1.562798483314172
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.356242502593525,5.439706577978981,-6.214608098422191,11.002099841204238,5,True,,1.009229869557766,-1.5471499940694677
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.279436167612214,5.340207797197672,-6.214608098422191,11.002099841204238,9,True,,1.0237773769819445,-1.320002155907329
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,5.984579548075382,6.074910467724491,-6.214608098422191,11.002099841204238,4,True,,0.9528492255285982,-1.8813051932973877
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.100117615313989,5.107911842922918,-6.214608098422191,11.002099841204238,11,True,,1.1317100547303816,-1.4400599853247715
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.09231089372113,5.103896605642246,-6.214608098422191,11.002099841204238,13,True,,1.024797271692654,-1.2850622884187428
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.722809099080601,5.829422736423473,-6.214608098422191,11.002099841204238,3,True,,0.995110345493809,-2.3183190389874646
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.2211789323470095,6.323017638065245,-6.214608098422191,11.002099841204238,3,True,,0.95248009458224,-2.5722536138819367
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.022238346752482,5.06603044241684,-6.214608098422191,11.002099841204238,11,True,,0.9764048617964234,-1.4700855585705224
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.2130884277669125,6.237895757763665,-6.214608098422191,11.002099841204238,4,True,,0.9846755846929084,-1.6430607515557794
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.084592391198742,5.1362007414620185,-6.214608098422191,11.002099841204238,11,True,,1.051420956216655,-1.3975875237961044
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.588819498945541,5.584408221274846,-6.214608098422191,11.002099841204238,5,True,,0.9651680853228485,-1.3913126489675078
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.017948913883849,5.101594571108459,-6.214608098422191,11.002099841204238,13,True,,0.9314754187577532,-1.4693507707614515
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.3723998471287375,6.37297317549598,-6.214608098422191,11.002099841204238,3,True,,1.0334753592176926,-2.9168512150195935
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.2400704113603025,6.187764908610482,-6.214608098422191,11.002099841204238,8,True,,1.0726413510300257,-1.3330209118345075
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.296799603752504,5.442957854145884,-6.214608098422191,11.002099841204238,5,True,,1.0018095283614947,-1.5583163388701633
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.109895776868532,6.189782928189709,-6.214608098422191,11.002099841204238,7,True,,0.9047761183617563,-1.4723107057042535
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.361658389611293,5.465515043162561,-6.214608098422191,11.002099841204238,5,True,,1.049603160746676,-1.4415438835108012
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.336921376959735,5.468633251834302,-6.214608098422191,11.002099841204238,11,True,,1.068562516902654,-1.383544292230218
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.38213821035012,5.419336380823801,-6.214608098422191,11.002099841204238,5,True,,1.0845839498170606,-1.4092233561247733
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.2168732407811715,6.236939810687661,-6.214608098422191,11.002099841204238,4,True,,0.948469278014614,-1.8033397943204623
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.40816148360753,5.529826315192129,-6.214608098422191,11.002099841204238,5,True,,1.0401469361301576,-1.7213928202785242
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.613872238437325,6.573538075376338,-6.214608098422191,11.002099841204238,3,True,,1.0436112536984345,-2.8696293204835657
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.057620211217307,6.030044012482502,-6.214608098422191,11.002099841204238,8,True,,1.0640349126347135,-1.3479169873834351
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.531668369215365,5.672464953355542,-6.214608098422191,11.002099841204238,5,True,,1.005833046467434,-1.4784202372280568
MNIST,0.002,32,0.1,11.81718437922679,3.4657359027997265,5.208363131199556,5.330240995340533,-6.214608098422191,11.002099841204238,10,True,,1.0177676499116703,-1.4247570189268224
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.6306098313373205,5.721126831991538,-6.214608098422191,11.002099841204238,3,True,,1.0866117728854556,-2.4068037159806814
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.479029189405988,6.500068674797498,-6.214608098422191,11.002099841204238,3,True,,1.100885725679654,-3.364652403852765
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.760263462689539,5.859304068724354,-6.214608098422191,11.002099841204238,3,True,,1.0538441813087365,-2.1422214451956183
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.183191051490669,6.1817404724576654,-6.214608098422191,11.002099841204238,4,True,,1.08201400321992,-1.641202100385364
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,6.1558379525245615,6.125262889991363,-6.214608098422191,11.002099841204238,9,True,,1.0757228125283675,-1.5528032227816473
MNIST,0.002,32,0.1,12.507457899065408,3.4657359027997265,6.309923898820351,6.323987960405037,-6.214608098422191,11.002099841204238,4,True,,0.9825156847144889,-1.6872016376000563
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.44182231358462,5.511447722598765,-6.214608098422191,11.002099841204238,5,True,,1.0135464209016216,-1.6752101362153147
MNIST,0.002,32,0.1,12.726799093973426,3.4657359027997265,5.251290044743275,5.328676547107631,-6.214608098422191,11.002099841204238,5,True,,1.0097131967557456,-1.756399561743009
MNIST,0.002,32,0.1,13.417647481056212,3.4657359027997265,6.410885714245743,6.4236483837112965,-6.214608098422191,11.002099841204238,3,True,,1.0366204352123463,-2.8533506894142455
MNIST,0.002,32,0.1,11.685146179584754,3.4657359027997265,5.934029713659186,5.935925562210422,-6.214608098422191,11.002099841204238,9,True,,0.9994960404831771,-1.7870303712655564
MNIST,0.002,32,0.1,13.748765871699728,3.4657359027997265,5.696061035697791,5.732811394371045,-6.214608098422191,11.002099841204238,3,True,,1.002497877844395,-2.408436434259276
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.574719522812749,5.6586509633408815,-6.214608098422191,11.002099841204238,3,True,,0.9752655056752788,-2.553814903289472
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.968056038233877,6.075232046261544,-6.214608098422191,11.002099841204238,6,True,,0.9200462025388376,-1.0266818890970408
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.7486089086522965,5.739307426253068,-6.214608098422191,11.002099841204238,7,True,,1.0242606597244226,-0.9805064069031767
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.532084570506934,6.550359069963231,-6.214608098422191,11.002099841204238,2,True,,0.9705639055097761,-1.0900999447201147
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,4.844185324600059,4.911405031811105,-6.214608098422191,11.002099841204238,10,True,,1.0764848308431942,-0.9744209525875143
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.541717165902655,5.644885899780807,-6.214608098422191,11.002099841204238,3,True,,0.9407004586100594,-2.3989428663253527
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.994228506063103,6.030816039201123,-6.214608098422191,11.002099841204238,6,True,,1.0510883146336403,-1.2005310621898495
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.4598262757490845,5.520289499521442,-6.214608098422191,11.002099841204238,3,True,,1.0080447601616649,-2.0863602477127965
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,4.757085383147739,4.871544060548559,-6.214608098422191,11.002099841204238,9,True,,0.9477182108958987,-1.1617393193970904
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.509601991386092,5.5856035741914685,-6.214608098422191,11.002099841204238,8,True,,1.098555940823072,-0.8747118779625893
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.393724574213678,5.527166727106187,-6.214608098422191,11.002099841204238,8,True,,1.0406820826004182,-1.055021408807105
MNIST,0.002,32,0.15,12.507457899065408,3.4657359027997265,6.171801753446906,6.233701420171335,-6.214608098422191,11.002099841204238,4,True,,0.9713018057674454,-1.0650235463844828
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.457334428323764,5.5523489896893965,-6.214608098422191,11.002099841204238,2,True,,1.1124345602757226,-0.8340968604773269
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.417138049417706,5.570194730099235,-6.214608098422191,11.002099841204238,3,True,,1.0478925903276697,-2.1360733994842693
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.268740302956664,6.355365787897379,-6.214608098422191,11.002099841204238,2,True,,0.9154667993953457,-1.4913189881711806
MNIST,0.002,32,0.15,12.726799093973426,3.4657359027997265,5.27059165175602,5.328095109137863,-6.214608098422191,11.002099841204238,4,True,,0.9772701922100328,-1.027092324275599
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.897499981029507,6.047958996758652,-6.214608098422191,11.002099841204238,8,True,,1.0177047477254109,-1.1978061468721255
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.292983095438262,6.38011915054201,-6.214608098422191,11.002099841204238,2,True,,1.0061339255361539,-1.1806438713247862
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.266823816777514,5.323610634462526,-6.214608098422191,11.002099841204238,10,True,,1.0320319233713593,-0.9948640395306417
MNIST,0.002,32,0.15,12.507457899065408,3.4657359027997265,6.195084270148578,6.213534527164887,-6.214608098422191,11.002099841204238,3,True,,1.1129187649210799,-0.8402723314432315
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.351561135198779,6.417315645691014,-6.214608098422191,11.002099841204238,2,True,,0.9428808900582981,-1.1794911892377653
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.447183737025327,5.50568356247716,-6.214608098422191,11.002099841204238,8,True,,1.0470508922058577,-0.9397681818479601
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.36618232886337,5.460704935232155,-6.214608098422191,11.002099841204238,10,True,,0.9534105693601759,-1.2092792144644957
MNIST,0.002,32,0.15,12.507457899065408,3.4657359027997265,6.1816351629348825,6.232479554756073,-6.214608098422191,11.002099841204238,4,True,,1.053625740298411,-1.3986093966237831
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.0002493482522175,5.064617105164811,-6.214608098422191,11.002099841204238,10,True,,1.0019545893904647,-1.1465747632715062
MNIST,0.002,32,0.15,12.726799093973426,3.4657359027997265,5.667515461227131,5.689317027835282,-6.214608098422191,11.002099841204238,4,True,,1.0594306817549708,-0.9621564203169739
MNIST,0.002,32,0.15,12.726799093973426,3.4657359027997265,5.544995799126236,5.657906104162039,-6.214608098422191,11.002099841204238,4,True,,1.0012591206101888,-0.9924722306218038
MNIST,0.002,32,0.15,12.507457899065408,3.4657359027997265,6.136717844917332,6.193478299510073,-6.214608098422191,11.002099841204238,3,True,,1.0289965079446604,-0.9248849808109099
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.398571083665399,6.3996833365241494,-6.214608098422191,11.002099841204238,2,True,,1.1295342119974516,-0.8182113568854816
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.78961034455585,5.869500114691676,-6.214608098422191,11.002099841204238,3,True,,0.9446440486380953,-2.194720111472036
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,6.056162773960701,6.080773653028441,-6.214608098422191,11.002099841204238,6,True,,0.9916022521521038,-1.1559190835014417
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.6118777976686545,5.688027838151873,-6.214608098422191,11.002099841204238,3,True,,1.0402641318367163,-2.080773161190943
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.200792175052525,6.307406174868443,-6.214608098422191,11.002099841204238,3,True,,1.0178347699357828,-3.044403749567651
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.148247066894397,6.241880476755427,-6.214608098422191,11.002099841204238,3,True,,0.956225675366108,-2.7305623141566624
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.989335991349364,6.024511290624921,-6.214608098422191,11.002099841204238,6,True,,0.9414606259541771,-1.1737492636242959
MNIST,0.002,32,0.15,12.726799093973426,3.4657359027997265,5.663059062600757,5.742628385852868,-6.214608098422191,11.002099841204238,4,True,,0.9430902787411453,-1.1865382890025375
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.460511860580731,5.536885635345198,-6.214608098422191,11.002099841204238,3,True,,0.9629254506111262,-2.347923622525707
MNIST,0.002,32,0.15,13.748765871699728,3.4657359027997265,5.496964900020568,5.579271442648501,-6.214608098422191,11.002099841204238,3,True,,1.1124630125083645,-1.8394077643755657
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,6.110643118357754,6.218760469451023,-6.214608098422191,11.002099841204238,6,True,,0.8931274701463402,-1.0238439150620195
MNIST,0.002,32,0.15,12.726799093973426,3.4657359027997265,5.3363253931356995,5.444904031113456,-6.214608098422191,11.002099841204238,5,True,,0.9845080417656538,-1.452027532233517
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.359988370355764,5.411518619649058,-6.214608098422191,11.002099841204238,9,True,,1.1054495150333836,-0.8655215555193981
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,5.918726126837312,5.920818787837128,-6.214608098422191,11.002099841204238,6,True,,1.002613533570497,-0.9433410564960735
MNIST,0.002,32,0.15,11.81718437922679,3.4657359027997265,5.326806965394437,5.391084180437695,-6.214608098422191,11.002099841204238,10,True,,0.9924464947558125,-1.076373213662901
MNIST,0.002,32,0.15,13.417647481056212,3.4657359027997265,6.279918668307626,6.373674773326587,-6.214608098422191,11.002099841204238,2,True,,0.9662556774321954,-0.990494490986969
MNIST,0.002,32,0.15,11.685146179584754,3.4657359027997265,6.006295205765059,6.076691248685107,-6.214608098422191,11.002099841204238,6,True,,0.9299423357999412,-1.1537474899388058
