dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,T_star,converged,censored_reason,logInitLoss,logFinalLoss
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.6486740257040877,0.7555133492101511,-7.600902459542082,11.002099841204238,40,True,,0.834530588159184,-1.561383031777238
MNIST,0.0005,32,0.1,12.009826591334116,3.4657359027997265,0.6589447601417459,0.7611291566052578,-7.600902459542082,11.002099841204238,77,True,,0.8355010818972011,-1.5278745769755926
MNIST,0.0005,32,0.1,14.848647353340136,3.4657359027997265,1.4711260639474786,1.5742176164586195,-7.600902459542082,11.002099841204238,31,True,,0.8303391748795059,-1.5744967233280789
MNIST,0.0005,32,0.1,13.619215829532697,3.4657359027997265,0.34769365933196045,0.4509789780027171,-7.600902459542082,11.002099841204238,50,True,,0.8323474168918376,-1.5293663106802038
MNIST,0.0005,32,0.1,15.199179976935996,3.4657359027997265,1.2542483471388879,1.3518196256765636,-7.600902459542082,11.002099841204238,19,True,,0.8285754342612821,-1.6494837093847154
MNIST,0.0005,32,0.1,15.486540529978303,3.4657359027997265,0.2701649453719805,0.375138388056097,-7.600902459542082,11.002099841204238,30,True,,0.8351243541921582,-1.5345661547755838
MNIST,0.0005,32,0.1,14.589231689678332,3.4657359027997265,0.3309443401818628,0.4370972440661325,-7.600902459542082,11.002099841204238,44,True,,0.8341353764471612,-1.5461842997894915
MNIST,0.0005,32,0.1,14.98377141421477,3.4657359027997265,0.3242738684593538,0.43033762186249147,-7.600902459542082,11.002099841204238,28,True,,0.8316471756592331,-1.6833839587561217
MNIST,0.0005,32,0.1,13.235023982452548,3.4657359027997265,0.3255132671054168,0.42884391890665885,-7.600902459542082,11.002099841204238,61,True,,0.8377563062481727,-1.4813797136378133
MNIST,0.0005,32,0.1,11.727343055584136,3.4657359027997265,1.4594273095109385,1.564353470925532,-7.600902459542082,11.002099841204238,103,True,,0.8294273195120601,-1.4737297579012665
MNIST,0.0005,32,0.1,15.959091713103591,3.4657359027997265,0.3358016154813997,0.4417717208483448,-7.600902459542082,11.002099841204238,36,True,,0.833343033524453,-1.665370736592832
MNIST,0.0005,32,0.1,11.98937080179544,3.4657359027997265,1.3510949635994622,1.4342428913902785,-7.600902459542082,11.002099841204238,64,True,,0.8403046943934234,-1.478059533514733
MNIST,0.0005,32,0.1,16.51213425787647,3.4657359027997265,0.2607342690571765,0.3682475011580563,-7.600902459542082,11.002099841204238,34,True,,0.8332037648876699,-1.5677551444198108
MNIST,0.0005,32,0.1,15.67181011082868,3.4657359027997265,1.4922649810939623,1.597028071734594,-7.600902459542082,11.002099841204238,23,True,,0.8321659967889242,-1.706034703514372
MNIST,0.0005,32,0.1,13.769351429582695,3.4657359027997265,0.30686672104867974,0.41413971605602407,-7.600902459542082,11.002099841204238,50,True,,0.8330347305392496,-1.5460068802847342
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.7403389071688986,0.8474284158388502,-7.600902459542082,11.002099841204238,74,True,,0.8240469061778042,-1.544255285605638
MNIST,0.0005,32,0.1,14.98377141421477,3.4657359027997265,0.34506646790955076,0.4487075242384779,-7.600902459542082,11.002099841204238,39,True,,0.8368102002107384,-1.5134757539002748
MNIST,0.0005,32,0.1,14.848647353340136,3.4657359027997265,1.410053345890231,1.5223744038633227,-7.600902459542082,11.002099841204238,28,True,,0.8397011274841616,-1.6294967384084422
MNIST,0.0005,32,0.1,13.638346080547809,3.4657359027997265,1.6161713929723047,1.7234319888381269,-7.600902459542082,11.002099841204238,33,True,,0.8305337072930955,-1.6108321275709576
MNIST,0.0005,32,0.1,14.69662085177053,3.4657359027997265,1.416737191926712,1.5324076528298698,-7.600902459542082,11.002099841204238,25,True,,0.8350459505157924,-1.5160605921114092
MNIST,0.0005,32,0.1,13.004538840886797,3.4657359027997265,1.5152147490566232,1.6237606792052086,-7.600902459542082,11.002099841204238,75,True,,0.8348662608570385,-1.5223144638825665
MNIST,0.0005,32,0.1,16.51213425787647,3.4657359027997265,0.2814668606921593,0.3872904479190824,-7.600902459542082,11.002099841204238,27,True,,0.834130096239208,-1.6102240937338494
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.6756545580420584,0.7814821603584999,-7.600902459542082,11.002099841204238,35,True,,0.8340072976573047,-1.547092170312064
MNIST,0.0005,32,0.1,12.275048183533569,3.4657359027997265,0.3333404076472782,0.4417466044233733,-7.600902459542082,11.002099841204238,66,True,,0.8267736380740749,-1.5183535473925287
MNIST,0.0005,32,0.1,15.959091713103591,3.4657359027997265,0.3248868738662169,0.43102580867420603,-7.600902459542082,11.002099841204238,30,True,,0.8358327081714916,-1.5092618360961916
MNIST,0.0005,32,0.1,13.235023982452548,3.4657359027997265,0.3335351811979661,0.4380502526313186,-7.600902459542082,11.002099841204238,58,True,,0.8316804920627855,-1.5269679249026096
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.7187307330894805,0.8254067007699879,-7.600902459542082,11.002099841204238,76,True,,0.8318503780802621,-1.5186881226758702
MNIST,0.0005,32,0.1,14.98377141421477,3.4657359027997265,0.3616535025298197,0.4677396574615573,-7.600902459542082,11.002099841204238,28,True,,0.8323043727901408,-1.7489164413611251
MNIST,0.0005,32,0.1,13.769351429582695,3.4657359027997265,0.2381056691951851,0.34001616338258894,-7.600902459542082,11.002099841204238,53,True,,0.8388536252884133,-1.5089960983352027
MNIST,0.0005,32,0.1,15.135872894137666,3.4657359027997265,0.28714456886689277,0.3939118191686765,-7.600902459542082,11.002099841204238,36,True,,0.8357969457903912,-1.5110364660392979
MNIST,0.0005,32,0.1,15.486540529978303,3.4657359027997265,0.2740676702887013,0.37828819706546674,-7.600902459542082,11.002099841204238,32,True,,0.8327978685643522,-1.5928488864580892
MNIST,0.0005,32,0.1,14.848647353340136,3.4657359027997265,1.47681248477565,1.5952457803631084,-7.600902459542082,11.002099841204238,30,True,,0.8300448103062353,-1.5795807686409045
MNIST,0.0005,32,0.1,14.69662085177053,3.4657359027997265,1.5322340600037825,1.6314244213076943,-7.600902459542082,11.002099841204238,25,True,,0.8368317806183312,-1.6391494699498972
MNIST,0.0005,32,0.1,12.009826591334116,3.4657359027997265,0.6548088478176154,0.7590628650958849,-7.600902459542082,11.002099841204238,79,True,,0.8304197150578487,-1.4804140986397683
MNIST,0.0005,32,0.1,15.486540529978303,3.4657359027997265,0.2696426407585567,0.3736103899424784,-7.600902459542082,11.002099841204238,27,True,,0.8338043259646349,-1.651082905106347
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.6570067229342418,0.7624868732970055,-7.600902459542082,11.002099841204238,79,True,,0.8331805515623911,-1.4702325031556631
MNIST,0.0005,32,0.1,12.009826591334116,3.4657359027997265,0.6773701164475097,0.7856577413765214,-7.600902459542082,11.002099841204238,76,True,,0.8327110915152203,-1.4730568384166207
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.6968535462027596,0.7988856610928071,-7.600902459542082,11.002099841204238,38,True,,0.8355875138041102,-1.6497989222471414
MNIST,0.0005,32,0.1,12.46884451922143,3.4657359027997265,1.3184497199367347,1.407653012003995,-7.600902459542082,11.002099841204238,56,True,,0.8352880718640368,-1.5386310899352251
MNIST,0.0005,32,0.1,12.948871523794839,3.4657359027997265,1.4455899157935899,1.5477879004708197,-7.600902459542082,11.002099841204238,59,True,,0.8338504124385063,-1.49059198901649
MNIST,0.0005,32,0.1,12.009826591334116,3.4657359027997265,0.6190527769676802,0.7302489036112463,-7.600902459542082,11.002099841204238,91,True,,0.8329340840122031,-1.4884186462511608
MNIST,0.0005,32,0.1,14.302338117885062,3.4657359027997265,1.4085702825445356,1.5146053852282464,-7.600902459542082,11.002099841204238,37,True,,0.8340168238878324,-1.6182129859404013
MNIST,0.0005,32,0.1,15.486540529978303,3.4657359027997265,0.2660118763457343,0.3723769748478031,-7.600902459542082,11.002099841204238,26,True,,0.8324390998381686,-1.4730416268787339
MNIST,0.0005,32,0.1,15.135872894137666,3.4657359027997265,0.24486133000678853,0.3517085200707536,-7.600902459542082,11.002099841204238,37,True,,0.83427203095455,-1.5340366122044917
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.7527043798652513,0.8558601442112264,-7.600902459542082,11.002099841204238,83,True,,0.8422144798922981,-1.5123818309419048
MNIST,0.0005,32,0.1,11.98937080179544,3.4657359027997265,1.3382683059224694,1.4631476649203932,-7.600902459542082,11.002099841204238,66,True,,0.8325160489450835,-1.4794564155428969
MNIST,0.0005,32,0.1,12.311414161007498,3.4657359027997265,1.5695402141537298,1.6681200197287132,-7.600902459542082,11.002099841204238,54,True,,0.8498053298140474,-1.5374327034337776
MNIST,0.0005,32,0.1,13.638346080547809,3.4657359027997265,1.5503005710934359,1.658387821321562,-7.600902459542082,11.002099841204238,42,True,,0.8417397899431801,-1.5009568861878084
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.7114835854952352,0.8133422235945027,-7.600902459542082,11.002099841204238,79,True,,0.8421605608703371,-1.515094342170664
MNIST,0.0005,32,0.1,13.332575679339131,3.4657359027997265,1.6008985807958755,1.7005433251716455,-7.600902459542082,11.002099841204238,44,True,,0.8303958134882523,-1.5548954068938206
MNIST,0.0005,32,0.1,11.727343055584136,3.4657359027997265,1.4790055447037576,1.5860339041165248,-7.600902459542082,11.002099841204238,103,True,,0.8244129842255279,-1.4794960635263834
MNIST,0.0005,32,0.1,14.589231689678332,3.4657359027997265,0.350339692810946,0.4593310603162703,-7.600902459542082,11.002099841204238,35,True,,0.8306971393033274,-1.5641527785405887
MNIST,0.0005,32,0.1,14.848647353340136,3.4657359027997265,1.4382408139266922,1.5373157349623874,-7.600902459542082,11.002099841204238,30,True,,0.8341339269810876,-1.5588724991382452
MNIST,0.0005,32,0.1,12.275048183533569,3.4657359027997265,0.29308984670976124,0.39511471679577836,-7.600902459542082,11.002099841204238,69,True,,0.8319804972692075,-1.5555895865123652
MNIST,0.0005,32,0.1,15.486540529978303,3.4657359027997265,0.2796092443103623,0.38280218732501536,-7.600902459542082,11.002099841204238,31,True,,0.8353115465534364,-1.668909624780995
MNIST,0.0005,32,0.1,11.727343055584136,3.4657359027997265,1.5209864423948276,1.624849511981386,-7.600902459542082,11.002099841204238,99,True,,0.8339645320477861,-1.4767105314814106
MNIST,0.0005,32,0.1,12.755285943260937,3.4657359027997265,0.23459144469525095,0.34434638656003147,-7.600902459542082,11.002099841204238,66,True,,0.8328873333127871,-1.4945714352371726
MNIST,0.0005,32,0.1,12.755285943260937,3.4657359027997265,0.25040792593443323,0.35071385244988695,-7.600902459542082,11.002099841204238,59,True,,0.8366572654138965,-1.5483950656765648
MNIST,0.0005,32,0.1,12.5962007406281,3.4657359027997265,0.781628810955052,0.8803985724655895,-7.600902459542082,11.002099841204238,56,True,,0.8327562953143791,-1.5078423096091322
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.677323359371957,0.7822831312259598,-7.600902459542082,11.002099841204238,40,True,,0.8339118232477912,-1.500077441946266
MNIST,0.0005,32,0.1,13.004538840886797,3.4657359027997265,1.5512465992156883,1.656401724331619,-7.600902459542082,11.002099841204238,60,True,,0.8266718378369259,-1.520375289237231
MNIST,0.0005,32,0.1,13.619215829532697,3.4657359027997265,0.34587401747449376,0.4548491148619068,-7.600902459542082,11.002099841204238,39,True,,0.8329954474667195,-1.5251539328437032
MNIST,0.0005,32,0.1,13.332575679339131,3.4657359027997265,1.4289034598288801,1.5374362240407649,-7.600902459542082,11.002099841204238,40,True,,0.8416892362102539,-1.5948116382406476
MNIST,0.0005,32,0.1,14.114211202377655,3.4657359027997265,0.2669603093696544,0.3723060696738116,-7.600902459542082,11.002099841204238,48,True,,0.8324280029151014,-1.482942803294194
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.6674721371107931,0.7722088798469453,-7.600902459542082,11.002099841204238,37,True,,0.8332734016305307,-1.5399811065535627
MNIST,0.0005,32,0.1,12.5962007406281,3.4657359027997265,0.6697937147828265,0.7816170776528073,-7.600902459542082,11.002099841204238,51,True,,0.8311888327171572,-1.5509751792313737
MNIST,0.0005,32,0.1,13.004538840886797,3.4657359027997265,1.555641735524579,1.658365138024955,-7.600902459542082,11.002099841204238,61,True,,0.8381144101947631,-1.5111139860159242
MNIST,0.0005,32,0.1,15.199179976935996,3.4657359027997265,1.2886811971327832,1.3915493231426321,-7.600902459542082,11.002099841204238,22,True,,0.8318896023935303,-1.6644484304030158
MNIST,0.0005,32,0.1,13.638346080547809,3.4657359027997265,1.6203542534711397,1.7265674995218692,-7.600902459542082,11.002099841204238,38,True,,0.8360445688787268,-1.476207814519546
MNIST,0.0005,32,0.1,11.03427657289946,3.4657359027997265,1.5991900495571185,1.7000180097422248,-7.600902459542082,11.002099841204238,101,True,,0.8334763775020175,-1.511249998126209
MNIST,0.0005,32,0.1,13.827164387534301,3.4657359027997265,1.254423241380103,1.3502349890785943,-7.600902459542082,11.002099841204238,39,True,,0.83321236611691,-1.5612130480367603
MNIST,0.0005,32,0.1,13.482566091438402,3.4657359027997265,1.4026404929485876,1.5085788794253285,-7.600902459542082,11.002099841204238,51,True,,0.8404280596305627,-1.4694801827854211
MNIST,0.0005,32,0.1,12.311414161007498,3.4657359027997265,1.569234952718013,1.6723761623668,-7.600902459542082,11.002099841204238,59,True,,0.8324832788902737,-1.549306349575862
MNIST,0.0005,32,0.1,12.311414161007498,3.4657359027997265,1.558149151126365,1.6564366959871155,-7.600902459542082,11.002099841204238,60,True,,0.8367978093356265,-1.5565087252904894
MNIST,0.0005,32,0.1,13.482566091438402,3.4657359027997265,1.3759910632218362,1.4727647931399659,-7.600902459542082,11.002099841204238,49,True,,0.8407320349355015,-1.5759452104964267
MNIST,0.0005,32,0.1,15.959091713103591,3.4657359027997265,0.32272201173929815,0.42545633252405934,-7.600902459542082,11.002099841204238,33,True,,0.8354762675293499,-1.618385423528795
MNIST,0.0005,32,0.1,11.3167402502371,3.4657359027997265,0.6713991227220377,0.780125329581156,-7.600902459542082,11.002099841204238,74,True,,0.8349187124708247,-1.5128036985407096
MNIST,0.0005,32,0.1,14.114211202377655,3.4657359027997265,0.2593369667880284,0.3645338566518863,-7.600902459542082,11.002099841204238,40,True,,0.8363920266008387,-1.5354766806517588
MNIST,0.0005,32,0.1,11.727343055584136,3.4657359027997265,1.5713751425259086,1.6755914409358283,-7.600902459542082,11.002099841204238,95,True,,0.8300963719429336,-1.4853784700994574
MNIST,0.0005,32,0.1,11.98937080179544,3.4657359027997265,1.347238124185748,1.448605472393173,-7.600902459542082,11.002099841204238,71,True,,0.8404363931803798,-1.4994987617768936
MNIST,0.0005,32,0.1,14.617638592840342,3.4657359027997265,0.683590655089262,0.7904500140230282,-7.600902459542082,11.002099841204238,50,True,,0.8361456261256766,-1.5710284746852543
MNIST,0.0005,32,0.1,15.199179976935996,3.4657359027997265,1.3113351919886775,1.4144689487792805,-7.600902459542082,11.002099841204238,20,True,,0.8311857175503758,-1.4984695562213877
MNIST,0.0005,32,0.1,12.009826591334116,3.4657359027997265,0.6261640151366975,0.7286870251752398,-7.600902459542082,11.002099841204238,80,True,,0.8384984661551478,-1.492335356193934
MNIST,0.0005,32,0.1,13.769351429582695,3.4657359027997265,0.25351359777930516,0.35718455782850944,-7.600902459542082,11.002099841204238,60,True,,0.8402935815147698,-1.5417557911467878
MNIST,0.0005,32,0.1,15.199179976935996,3.4657359027997265,1.3494304698869133,1.4537218375949739,-7.600902459542082,11.002099841204238,19,True,,0.8340240720459201,-1.5038554611592423
MNIST,0.0005,32,0.1,12.46884451922143,3.4657359027997265,1.2964056187725626,1.3979360785673567,-7.600902459542082,11.002099841204238,54,True,,0.8279463051250846,-1.5588967239942093
MNIST,0.0005,32,0.1,11.98937080179544,3.4657359027997265,1.3402287182565429,1.4277489416701536,-7.600902459542082,11.002099841204238,63,True,,0.8421587121666071,-1.5449467259553287
MNIST,0.0005,32,0.15,14.589231689678332,3.4657359027997265,0.3168113941994367,0.42295167037760745,-7.600902459542082,11.002099841204238,37,True,,0.8332873905698392,-1.1455427494734784
MNIST,0.0005,32,0.15,11.3167402502371,3.4657359027997265,0.6387066006109243,0.7490868680810534,-7.600902459542082,11.002099841204238,71,True,,0.8352576677027596,-1.0755759859556266
MNIST,0.0005,32,0.15,13.332575679339131,3.4657359027997265,1.3253173052561698,1.4290121553846435,-7.600902459542082,11.002099841204238,40,True,,0.8415768169203007,-1.0637736874853636
MNIST,0.0005,32,0.15,14.848647353340136,3.4657359027997265,1.355063429653911,1.4573982277023318,-7.600902459542082,11.002099841204238,27,True,,0.8382575333885025,-1.0818648438321559
MNIST,0.0005,32,0.15,11.727343055584136,3.4657359027997265,1.5034178691803097,1.6003788919046127,-7.600902459542082,11.002099841204238,95,True,,0.8444512500945908,-1.0886964618276382
MNIST,0.0005,32,0.15,14.98377141421477,3.4657359027997265,0.34592755890934573,0.4489868285189214,-7.600902459542082,11.002099841204238,27,True,,0.832921023061202,-1.152962523033885
MNIST,0.0005,32,0.15,15.959091713103591,3.4657359027997265,0.3354049639389344,0.4426444163342222,-7.600902459542082,11.002099841204238,24,True,,0.8328351897105387,-1.1419197389181888
MNIST,0.0005,32,0.15,13.827164387534301,3.4657359027997265,1.2957564789673064,1.4142651530628594,-7.600902459542082,11.002099841204238,34,True,,0.8341620876601262,-1.116862034907996
MNIST,0.0005,32,0.15,14.331487291952765,3.4657359027997265,1.5832043505002282,1.6863092097836125,-7.600902459542082,11.002099841204238,35,True,,0.8348263254365396,-1.1285189245314633
MNIST,0.0005,32,0.15,14.98377141421477,3.4657359027997265,0.34280428195471974,0.44622318056439075,-7.600902459542082,11.002099841204238,30,True,,0.8376011430639582,-1.2038291277175757
MNIST,0.0005,32,0.15,13.619215829532697,3.4657359027997265,0.3544481220225048,0.4581031632798473,-7.600902459542082,11.002099841204238,37,True,,0.8334126605701123,-1.1038899966897304
MNIST,0.0005,32,0.15,14.69662085177053,3.4657359027997265,1.435280299222283,1.5474570891748232,-7.600902459542082,11.002099841204238,21,True,,0.8312072120036396,-1.2331290055959014
MNIST,0.0005,32,0.15,15.67181011082868,3.4657359027997265,1.5317962308197706,1.6361543880789833,-7.600902459542082,11.002099841204238,20,True,,0.837435739836464,-1.066909237377366
MNIST,0.0005,32,0.15,14.848647353340136,3.4657359027997265,1.4211323938593792,1.5189009010003016,-7.600902459542082,11.002099841204238,28,True,,0.8348020116404093,-1.0922336993425539
MNIST,0.0005,32,0.15,13.235023982452548,3.4657359027997265,0.4056493613753385,0.5146739905515341,-7.600902459542082,11.002099841204238,48,True,,0.8344661103735959,-1.063889656601096
MNIST,0.0005,32,0.15,16.51213425787647,3.4657359027997265,0.2715975881437177,0.37551715246800055,-7.600902459542082,11.002099841204238,33,True,,0.8352169205404473,-1.1489855977215242
MNIST,0.0005,32,0.15,14.331487291952765,3.4657359027997265,1.5092846426372633,1.6145601584862403,-7.600902459542082,11.002099841204238,35,True,,0.8340410532391455,-1.145133726300539
MNIST,0.0005,32,0.15,12.948871523794839,3.4657359027997265,1.3998616330134235,1.5080284602804124,-7.600902459542082,11.002099841204238,51,True,,0.8375741108446464,-1.0619090627988672
MNIST,0.0005,32,0.15,13.332575679339131,3.4657359027997265,1.38316216538843,1.4907640528428292,-7.600902459542082,11.002099841204238,39,True,,0.8301314032317514,-1.119570994374463
MNIST,0.0005,32,0.15,13.638346080547809,3.4657359027997265,1.6518971957785218,1.756415454467271,-7.600902459542082,11.002099841204238,33,True,,0.8355369582486875,-1.0644255515550176
MNIST,0.0005,32,0.15,16.224682554295264,3.4657359027997265,1.4338345754722857,1.541750685315221,-7.600902459542082,11.002099841204238,17,True,,0.8333125701674654,-1.1796859577975392
MNIST,0.0005,32,0.15,13.769351429582695,3.4657359027997265,0.3042922642223243,0.404843971438135,-7.600902459542082,11.002099841204238,50,True,,0.8380856387226966,-1.1042060649897227
MNIST,0.0005,32,0.15,11.3167402502371,3.4657359027997265,0.7127422872173129,0.8233099291887409,-7.600902459542082,11.002099841204238,71,True,,0.8326943987700268,-1.1300586256491219
MNIST,0.0005,32,0.15,12.275048183533569,3.4657359027997265,0.3532821722287625,0.4662636832211687,-7.600902459542082,11.002099841204238,54,True,,0.8317438005498075,-1.138799531306341
MNIST,0.0005,32,0.15,13.827164387534301,3.4657359027997265,1.294401225677544,1.4028876171762599,-7.600902459542082,11.002099841204238,29,True,,0.8322493981106346,-1.0958687285839814
MNIST,0.0005,32,0.15,13.332575679339131,3.4657359027997265,1.5470875457079105,1.6408985425742701,-7.600902459542082,11.002099841204238,35,True,,0.8318953095066633,-1.0670846520917665
MNIST,0.0005,32,0.15,15.486540529978303,3.4657359027997265,0.2518947619078691,0.3578845439943375,-7.600902459542082,11.002099841204238,25,True,,0.8341961485982536,-1.3119044391433237
MNIST,0.0005,32,0.15,12.5962007406281,3.4657359027997265,0.6869395098486867,0.7842058407468001,-7.600902459542082,11.002099841204238,71,True,,0.8350470883439712,-1.1530456935388964
MNIST,0.0005,32,0.15,12.46884451922143,3.4657359027997265,1.3051503529424953,1.406702076894449,-7.600902459542082,11.002099841204238,59,True,,0.8285286875730917,-1.0842888902591719
MNIST,0.0005,32,0.15,13.28933099679102,3.4657359027997265,0.6676372300074526,0.7731788727759601,-7.600902459542082,11.002099841204238,47,True,,0.8336896701734674,-1.0687825233893202
MNIST,0.0005,32,0.15,14.848647353340136,3.4657359027997265,1.4604082684417212,1.5680894076091976,-7.600902459542082,11.002099841204238,25,True,,0.8334124533539548,-1.1148065196466195
MNIST,0.0005,32,0.15,13.482566091438402,3.4657359027997265,1.4078704823643156,1.5369436913572028,-7.600902459542082,11.002099841204238,47,True,,0.8370615985572831,-1.0651810775685475
MNIST,0.0005,32,0.15,13.004538840886797,3.4657359027997265,1.5729518714185315,1.6767861190314166,-7.600902459542082,11.002099841204238,57,True,,0.8392064951309607,-1.0755053053930794
MNIST,0.0005,32,0.15,14.331487291952765,3.4657359027997265,1.5237685034074735,1.630689097230681,-7.600902459542082,11.002099841204238,41,True,,0.8302646564470462,-1.0812503692766648
MNIST,0.0005,32,0.15,13.482566091438402,3.4657359027997265,1.3854314445119429,1.4795365541990952,-7.600902459542082,11.002099841204238,43,True,,0.8394978665981154,-1.0607680222093032
MNIST,0.0005,32,0.15,14.589231689678332,3.4657359027997265,0.3081198184476667,0.4124937369852155,-7.600902459542082,11.002099841204238,43,True,,0.8364745597679336,-1.176702764907137
MNIST,0.0005,32,0.15,11.3167402502371,3.4657359027997265,0.6301958688824778,0.7306255136049862,-7.600902459542082,11.002099841204238,76,True,,0.838074501156428,-1.1091511912714362
MNIST,0.0005,32,0.15,13.638346080547809,3.4657359027997265,1.6198532455439119,1.723385176036301,-7.600902459542082,11.002099841204238,35,True,,0.8388919576177604,-1.066550967228578
MNIST,0.0005,32,0.15,14.589231689678332,3.4657359027997265,0.35080101547708376,0.4536065534357581,-7.600902459542082,11.002099841204238,35,True,,0.8358068684289531,-1.1312938693541155
MNIST,0.0005,32,0.15,12.311414161007498,3.4657359027997265,1.6930718763373542,1.7851619879215046,-7.600902459542082,11.002099841204238,53,True,,0.8329209194021784,-1.078127410456877
MNIST,0.0005,32,0.15,13.827164387534301,3.4657359027997265,1.2834960975646375,1.3967722141394001,-7.600902459542082,11.002099841204238,31,True,,0.8306638940145974,-1.13715330599469
MNIST,0.0005,32,0.15,13.004538840886797,3.4657359027997265,1.478191523248199,1.5794794478329677,-7.600902459542082,11.002099841204238,58,True,,0.8318486139876918,-1.1105233476036647
MNIST,0.0005,32,0.15,13.332575679339131,3.4657359027997265,1.3861718865642716,1.5002956301709427,-7.600902459542082,11.002099841204238,36,True,,0.8315853142215681,-1.1375119488378962
MNIST,0.0005,32,0.15,12.948871523794839,3.4657359027997265,1.4207659343568824,1.5327806989746628,-7.600902459542082,11.002099841204238,60,True,,0.822541870724243,-1.161050070668976
MNIST,0.0005,32,0.15,12.948871523794839,3.4657359027997265,1.3826552486700265,1.4864090694958403,-7.600902459542082,11.002099841204238,60,True,,0.8298989471660444,-1.0861300598435717
MNIST,0.0005,32,0.15,14.331487291952765,3.4657359027997265,1.485776413025109,1.5903523455698056,-7.600902459542082,11.002099841204238,34,True,,0.8360202846850437,-1.1433489491891475
MNIST,0.0005,32,0.15,15.486540529978303,3.4657359027997265,0.269819288891425,0.3760231592846583,-7.600902459542082,11.002099841204238,33,True,,0.8353718336492914,-1.1143497465605994
MNIST,0.0005,32,0.15,15.199179976935996,3.4657359027997265,1.3257858477657347,1.4355617619324834,-7.600902459542082,11.002099841204238,19,True,,0.833523307865189,-1.0746228742762358
MNIST,0.0005,32,0.15,14.98377141421477,3.4657359027997265,0.34962151176664413,0.4504516499755111,-7.600902459542082,11.002099841204238,27,True,,0.8343412828134958,-1.1408344111658295
MNIST,0.0005,32,0.15,11.727343055584136,3.4657359027997265,1.5376772018798197,1.643766405169892,-7.600902459542082,11.002099841204238,87,True,,0.8317265727355216,-1.066426377842004
MNIST,0.0005,32,0.15,13.004538840886797,3.4657359027997265,1.5514477124895434,1.6549631504809048,-7.600902459542082,11.002099841204238,51,True,,0.8315577036870472,-1.09173890253687
