dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
MNIST,0.005,50,0.1,13.15876859,3.465735903,0.492410413,4.061870168,-5.298317367,11.00209984,0.83588883,-1.838265171,17,TRUE
MNIST,0.005,50,0.1,14.99297161,3.465735903,2.088561799,5.660157986,-5.298317367,11.00209984,0.835155383,-1.898189327,7,TRUE
MNIST,0.005,50,0.1,13.40277005,3.465735903,0.263990009,3.836469896,-5.298317367,11.00209984,0.838298363,-1.67268996,31,TRUE
MNIST,0.005,50,0.1,14.98291543,3.465735903,5.62620989,9.165678223,-5.298317367,11.00209984,0.836905605,-1.581829662,13,TRUE
MNIST,0.005,50,0.1,13.70375855,3.465735903,0.335260516,3.903381011,-5.298317367,11.00209984,0.836011398,-1.662112098,21,TRUE
MNIST,0.005,50,0.1,13.00107671,3.465735903,0.3832921,3.954509504,-5.298317367,11.00209984,0.838418574,-1.679016407,56,TRUE
MNIST,0.005,50,0.1,14.32123479,3.465735903,0.419130942,3.973797225,-5.298317367,11.00209984,0.839578599,-1.507502327,22,TRUE
MNIST,0.005,50,0.1,14.98850588,3.465735903,3.404160672,6.914677427,-5.298317367,11.00209984,0.835934717,-1.708024056,14,TRUE
MNIST,0.005,50,0.15,13.69415841,3.465735903,0.520141108,4.092102386,-5.298317367,11.00209984,0.834417051,-1.088501903,13,TRUE
MNIST,0.005,50,0.15,13.712168,3.465735903,0.747881794,4.341902937,-5.298317367,11.00209984,0.834407425,-1.615235127,15,TRUE
MNIST,0.005,50,0.15,13.63021418,3.465735903,0.583922389,4.165287089,-5.298317367,11.00209984,0.832418565,-1.276741828,21,TRUE
MNIST,0.005,50,0.15,15.67682749,3.465735903,3.599999115,7.216387867,-5.298317367,11.00209984,0.833281381,-1.288160289,19,TRUE
MNIST,0.005,50,0.15,14.76284481,3.465735903,0.485400909,4.057392792,-5.298317367,11.00209984,0.830506899,-1.462528526,19,TRUE
MNIST,0.005,50,0.15,14.33070383,3.465735903,0.81761436,4.37332391,-5.298317367,11.00209984,0.835107598,-1.294938989,12,TRUE
MNIST,0.005,50,0.15,12.7036732,3.465735903,0.580576043,4.147775697,-5.298317367,11.00209984,0.836663255,-1.111347492,19,TRUE
MNIST,0.005,50,0.15,15.6762801,3.465735903,4.873390034,8.468272575,-5.298317367,11.00209984,0.834183415,-1.210109576,14,TRUE
MNIST,0.005,50,0.15,13.76164765,3.465735903,0.562505327,4.131335279,-5.298317367,11.00209984,0.836479621,-1.547859833,22,TRUE
MNIST,0.005,50,0.15,10.74008552,3.465735903,0.21400498,3.781160964,-5.298317367,11.00209984,0.836143146,-1.149244015,38,TRUE
MNIST,0.005,50,0.15,13.6838266,3.465735903,0.418995676,3.995435231,-5.298317367,11.00209984,0.835177723,0.779922962,500,FALSE
MNIST,0.005,50,0.15,13.60844949,3.465735903,2.937285723,6.438875647,-5.298317367,11.00209984,0.831629012,-1.267158553,19,TRUE
MNIST,0.005,50,0.15,11.94684845,3.465735903,0.165642624,3.726089376,-5.298317367,11.00209984,0.838689666,-1.19230632,27,TRUE
MNIST,0.005,50,0.15,12.97249352,3.465735903,0.449427171,4.015317328,-5.298317367,11.00209984,0.837297556,-1.275596737,15,TRUE
MNIST,0.005,50,0.15,13.18573997,3.465735903,0.386831227,3.962105888,-5.298317367,11.00209984,0.835886763,0.802101661,500,FALSE
MNIST,0.005,50,0.15,15.03652748,3.465735903,1.663349,5.259894205,-5.298317367,11.00209984,0.831282387,-1.369624261,13,TRUE
MNIST,0.005,50,0.15,13.73382534,3.465735903,0.246133878,3.822362588,-5.298317367,11.00209984,0.835175344,-1.162301161,20,TRUE
MNIST,0.005,50,0.15,16.36996395,3.465735903,4.922973994,8.477758595,-5.298317367,11.00209984,0.836372399,-1.205774148,20,TRUE
MNIST,0.005,50,0.15,12.40882572,3.465735903,0.43383645,4.030674605,-5.298317367,11.00209984,0.829936065,-1.196341962,12,TRUE
MNIST,0.005,50,0.15,11.78638183,3.465735903,0.672895781,4.267618471,-5.298317367,11.00209984,0.830727682,-1.167923304,37,TRUE
MNIST,0.005,50,0.15,13.42301597,3.465735903,0.150897585,3.717494879,-5.298317367,11.00209984,0.834535866,-1.242238837,30,TRUE
MNIST,0.005,50,0.15,14.29154223,3.465735903,4.58439987,8.122512009,-5.298317367,11.00209984,0.831477878,-1.281992973,9,TRUE
MNIST,0.005,50,0.15,14.34331718,3.465735903,2.417008958,5.977647737,-5.298317367,11.00209984,0.836015118,-1.130265132,16,TRUE
MNIST,0.005,50,0.15,13.84248155,3.465735903,1.236082632,4.789117804,-5.298317367,11.00209984,0.839336279,-1.536045964,15,TRUE
MNIST,0.005,50,0.15,14.55493522,3.465735903,0.780691198,4.360291428,-5.298317367,11.00209984,0.843755335,-1.188153808,21,TRUE
MNIST,0.005,50,0.15,14.33137268,3.465735903,1.757209742,5.30900821,-5.298317367,11.00209984,0.832605643,-1.556653457,8,TRUE
MNIST,0.005,50,0.15,14.51729731,3.465735903,3.486001206,7.079831271,-5.298317367,11.00209984,0.84109874,-1.118852899,14,TRUE
MNIST,0.005,50,0.15,12.95092479,3.465735903,2.242632822,5.808138956,-5.298317367,11.00209984,0.836283969,-1.242517249,9,TRUE
MNIST,0.005,50,0.15,13.66995054,3.465735903,0.77323537,4.338635908,-5.298317367,11.00209984,0.834315612,-1.374535701,10,TRUE
MNIST,0.005,50,0.15,12.28611228,3.465735903,1.541752991,5.14164222,-5.298317367,11.00209984,0.832334245,-1.155184067,12,TRUE
MNIST,0.005,50,0.15,15.00336679,3.465735903,2.747772863,6.310325702,-5.298317367,11.00209984,0.835981739,-1.42435423,30,TRUE
MNIST,0.005,50,0.15,14.35396341,3.465735903,1.321159127,4.905942624,-5.298317367,11.00209984,0.831631192,-1.110087337,13,TRUE
MNIST,0.005,50,0.15,14.30238728,3.465735903,1.164847449,4.721521478,-5.298317367,11.00209984,0.840365401,-1.455710916,9,TRUE
MNIST,0.005,50,0.15,13.8827897,3.465735903,0.495611382,4.069187272,-5.298317367,11.00209984,0.82854368,-1.498805815,29,TRUE
MNIST,0.005,50,0.15,12.30607181,3.465735903,0.439219168,4.007078483,-5.298317367,11.00209984,0.83235001,-1.119673895,73,TRUE
MNIST,0.005,50,0.15,13.6938332,3.465735903,0.58906899,4.165275448,-5.298317367,11.00209984,0.835261804,-1.564835602,21,TRUE
MNIST,0.005,50,0.15,14.06589722,3.465735903,0.240606221,3.817800574,-5.298317367,11.00209984,0.833110287,-1.561040751,34,TRUE
MNIST,0.005,50,0.15,15.67871123,3.465735903,3.558207944,7.123140435,-5.298317367,11.00209984,0.831226422,-1.090480677,8,TRUE
MNIST,0.005,50,0.15,12.38416025,3.465735903,2.254985437,5.827301703,-5.298317367,11.00209984,0.834367678,-1.460134213,14,TRUE
MNIST,0.005,50,0.15,13.63960597,3.465735903,0.40984949,3.97450574,-5.298317367,11.00209984,0.840853599,-1.125465168,35,TRUE
MNIST,0.005,50,0.15,15.67814996,3.465735903,2.905648067,6.43252851,-5.298317367,11.00209984,0.83465653,-1.156011969,11,TRUE
MNIST,0.005,50,0.15,16.36943148,3.465735903,4.216385309,7.809237251,-5.298317367,11.00209984,0.839638012,-1.275263834,26,TRUE
MNIST,0.005,50,0.15,15.68744719,3.465735903,3.169733232,6.726345827,-5.298317367,11.00209984,0.83979986,-1.161383117,8,TRUE
MNIST,0.005,50,0.15,11.83751307,3.465735903,0.566177068,4.152562313,-5.298317367,11.00209984,0.835063225,-1.831947084,12,TRUE
MNIST,0.005,50,0.15,13.69650402,3.465735903,0.603411142,4.176655321,-5.298317367,11.00209984,0.837598151,-1.227028742,23,TRUE
MNIST,0.005,50,0.15,13.64299596,3.465735903,2.774308998,6.321948469,-5.298317367,11.00209984,0.83575312,-1.520948927,14,TRUE
MNIST,0.005,50,0.15,13.68901493,3.465735903,0.179657287,3.747886796,-5.298317367,11.00209984,0.834292113,-1.824951195,20,TRUE
MNIST,0.005,50,0.15,13.59728738,3.465735903,3.134520504,6.726097533,-5.298317367,11.00209984,0.833039498,-1.123064315,8,TRUE
MNIST,0.005,50,0.15,14.30115744,3.465735903,2.680137704,6.254906601,-5.298317367,11.00209984,0.833299618,-1.730135448,11,TRUE
MNIST,0.005,50,0.15,12.94681404,3.465735903,1.664749928,5.247372243,-5.298317367,11.00209984,0.834511959,-1.062635262,14,TRUE
MNIST,0.005,50,0.15,12.33419318,3.465735903,0.360960375,3.933652365,-5.298317367,11.00209984,0.835233364,-1.106207812,40,TRUE
MNIST,0.005,50,0.15,14.45475578,3.465735903,0.495907736,4.070378936,-5.298317367,11.00209984,0.839301465,-1.408316158,16,TRUE
MNIST,0.005,50,0.15,15.00472682,3.465735903,0.608720671,4.18470383,-5.298317367,11.00209984,0.832684964,-1.662568965,19,TRUE
MNIST,0.005,50,0.15,13.15474925,3.465735903,0.214041395,3.790538567,-5.298317367,11.00209984,0.830885162,-1.46391984,19,TRUE
MNIST,0.005,50,0.15,16.36867957,3.465735903,6.230812571,9.77945264,-5.298317367,11.00209984,0.831342398,-1.098757556,14,TRUE
MNIST,0.005,50,0.15,15.16043538,3.465735903,0.319124197,3.888941426,-5.298317367,11.00209984,0.830400698,-1.31984743,31,TRUE
MNIST,0.005,50,0.15,15.6762801,3.465735903,5.150470686,8.724774881,-5.298317367,11.00209984,0.838423316,-1.311019415,14,TRUE
MNIST,0.005,50,0.15,11.80040252,3.465735903,0.365051902,3.931613114,-5.298317367,11.00209984,0.836081149,0.773998167,500,FALSE
MNIST,0.005,50,0.15,13.34893465,3.465735903,0.230318438,3.802996724,-5.298317367,11.00209984,0.828367608,0.756443119,500,FALSE
MNIST,0.005,50,0.15,14.98538186,3.465735903,3.542704488,7.119751339,-5.298317367,11.00209984,0.841322954,-1.189803381,18,TRUE
MNIST,0.005,50,0.15,12.57102821,3.465735903,0.529431864,4.099773623,-5.298317367,11.00209984,0.834480393,-1.225375218,26,TRUE
MNIST,0.005,50,0.15,13.0175938,3.465735903,0.693491362,4.26890151,-5.298317367,11.00209984,0.83212004,-1.121998517,21,TRUE
MNIST,0.005,50,0.15,13.06901745,3.465735903,0.755975397,4.325890398,-5.298317367,11.00209984,0.835231606,-1.372994563,14,TRUE
MNIST,0.005,50,0.15,13.06499271,3.465735903,0.777391418,4.345606204,-5.298317367,11.00209984,0.837822842,-1.102579416,18,TRUE
MNIST,0.005,50,0.15,11.9444611,3.465735903,2.178671144,5.739477195,-5.298317367,11.00209984,0.838103995,0.763550606,500,FALSE
MNIST,0.005,50,0.15,13.69995828,3.465735903,0.536807372,4.110026199,-5.298317367,11.00209984,0.834307123,-1.361201541,19,TRUE
MNIST,0.005,50,0.15,12.52371878,3.465735903,0.557200738,4.128999502,-5.298317367,11.00209984,0.830862622,-1.400421394,16,TRUE
MNIST,0.005,50,0.15,14.9886742,3.465735903,3.504594565,7.139174534,-5.298317367,11.00209984,0.836152549,-1.064121376,14,TRUE
MNIST,0.005,50,0.15,14.37293538,3.465735903,0.244657811,3.818854422,-5.298317367,11.00209984,0.833391732,-1.10642576,20,TRUE
MNIST,0.005,50,0.15,12.74367067,3.465735903,0.644233201,4.203901716,-5.298317367,11.00209984,0.830486013,-2.07288085,10,TRUE
MNIST,0.005,50,0.15,15.00676584,3.465735903,2.661496838,6.246511153,-5.298317367,11.00209984,0.832185914,-1.468937839,16,TRUE
MNIST,0.005,50,0.15,13.60864628,3.465735903,2.608163187,6.222136191,-5.298317367,11.00209984,0.830948209,-1.173275747,29,TRUE
MNIST,0.005,50,0.15,15.68646222,3.465735903,3.483278141,7.063014787,-5.298317367,11.00209984,0.834593406,-1.281604682,17,TRUE
MNIST,0.005,50,0.15,15.80100317,3.465735903,0.777535647,4.339756126,-5.298317367,11.00209984,0.833515952,-1.134622766,16,TRUE
MNIST,0.005,50,0.15,14.30447945,3.465735903,1.142263838,4.684014399,-5.298317367,11.00209984,0.838000041,-1.398461808,12,TRUE
MNIST,0.005,50,0.15,12.46514689,3.465735903,0.462069475,4.028925815,-5.298317367,11.00209984,0.841096375,-1.580122838,24,TRUE
MNIST,0.005,50,0.15,12.24680184,3.465735903,0.456116189,4.025698268,-5.298317367,11.00209984,0.841621313,-1.215645049,13,TRUE
MNIST,0.005,50,0.15,13.61023885,3.465735903,2.154707464,5.703424691,-5.298317367,11.00209984,0.835476371,-1.297664588,12,TRUE
MNIST,0.005,50,0.15,13.81282897,3.465735903,0.233289737,3.809946286,-5.298317367,11.00209984,0.834569087,-1.526970532,13,TRUE
MNIST,0.005,50,0.15,15.68614682,3.465735903,3.635636273,7.259461283,-5.298317367,11.00209984,0.829123842,-1.31745296,27,TRUE
MNIST,0.005,50,0.15,15.00434191,3.465735903,1.556599566,5.122892122,-5.298317367,11.00209984,0.834781836,-1.772002938,11,TRUE
MNIST,0.005,50,0.15,14.98318425,3.465735903,3.678504599,7.214651014,-5.298317367,11.00209984,0.838260523,-1.246488074,7,TRUE
MNIST,0.005,50,0.15,13.82513806,3.465735903,2.976951658,6.527071189,-5.298317367,11.00209984,0.82867777,-1.19112247,12,TRUE
MNIST,0.005,50,0.15,11.69011722,3.465735903,0.686671916,4.253458515,-5.298317367,11.00209984,0.828709415,-1.15041365,24,TRUE
MNIST,0.005,50,0.15,12.06760337,3.465735903,0.22820904,3.800606266,-5.298317367,11.00209984,0.834276793,-1.283163051,38,TRUE
MNIST,0.005,50,0.15,12.98292198,3.465735903,0.96346716,4.532682741,-5.298317367,11.00209984,0.836640019,-1.11911204,13,TRUE
MNIST,0.005,50,0.15,13.77489896,3.465735903,1.038525105,4.599573758,-5.298317367,11.00209984,0.832897803,-1.071025333,29,TRUE
MNIST,0.005,50,0.15,12.21520086,3.465735903,1.899337248,5.484852099,-5.298317367,11.00209984,0.833664707,-1.15316069,10,TRUE
MNIST,0.005,50,0.15,12.92600293,3.465735903,1.464666996,5.066461212,-5.298317367,11.00209984,0.840086736,-1.30228027,11,TRUE
MNIST,0.005,50,0.15,11.35699654,3.465735903,0.17090128,3.739418648,-5.298317367,11.00209984,0.832626484,-1.077789529,25,TRUE
MNIST,0.005,50,0.15,14.33349093,3.465735903,0.476918907,4.041233796,-5.298317367,11.00209984,0.830637401,-1.193036915,34,TRUE
MNIST,0.005,50,0.15,14.36617786,3.465735903,1.317357513,4.902386455,-5.298317367,11.00209984,0.832976583,-1.21184666,18,TRUE
MNIST,0.005,50,0.15,12.33489673,3.465735903,0.841607242,4.399371449,-5.298317367,11.00209984,0.835951769,-1.112894878,25,TRUE
MNIST,0.005,50,0.15,13.0338425,3.465735903,0.69367517,4.258994831,-5.298317367,11.00209984,0.829331199,-1.353692168,14,TRUE
MNIST,0.005,50,0.15,13.04521016,3.465735903,0.769526649,4.375534047,-5.298317367,11.00209984,0.835802424,-2.129680277,11,TRUE
MNIST,0.005,50,0.15,12.23738719,3.465735903,0.856286873,4.411526938,-5.298317367,11.00209984,0.83253907,-1.910775296,9,TRUE
MNIST,0.005,50,0.15,14.98357241,3.465735903,4.218150807,7.792257027,-5.298317367,11.00209984,0.827599443,-1.37930031,12,TRUE
MNIST,0.005,50,0.15,13.00461084,3.465735903,1.712321774,5.280700329,-5.298317367,11.00209984,0.839120582,-1.502141235,11,TRUE
MNIST,0.005,50,0.15,13.12145496,3.465735903,0.805272809,4.362349871,-5.298317367,11.00209984,0.83427348,-1.115005174,20,TRUE
MNIST,0.005,50,0.15,12.0422941,3.465735903,0.314137708,3.890062458,-5.298317367,11.00209984,0.831304295,-1.482869603,35,TRUE
MNIST,0.005,50,0.2,12.17632453,3.465735903,0.566639188,4.136981251,-5.298317367,11.00209984,0.835935647,0.777025464,500,FALSE
MNIST,0.005,50,0.2,12.75989454,3.465735903,1.208401116,4.767380795,-5.298317367,11.00209984,0.832954815,-1.241305785,25,TRUE
MNIST,0.005,50,0.2,13.0730933,3.465735903,0.301096786,3.867550244,-5.298317367,11.00209984,0.838707496,-1.059110765,21,TRUE
MNIST,0.005,50,0.2,14.98813943,3.465735903,3.684701754,7.265465065,-5.298317367,11.00209984,0.836435721,-0.846454145,16,TRUE
MNIST,0.005,50,0.2,17.0637287,3.465735903,4.674951113,8.258203056,-5.298317367,11.00209984,0.835242879,-1.77233548,7,TRUE
MNIST,0.005,50,0.2,14.99363187,3.465735903,3.51188005,7.120250368,-5.298317367,11.00209984,0.835573764,-0.824476513,19,TRUE
MNIST,0.005,50,0.2,15.70992438,3.465735903,1.834634055,5.447733461,-5.298317367,11.00209984,0.835694923,-0.978033178,18,TRUE
MNIST,0.005,50,0.2,13.76436252,3.465735903,0.269322424,3.845725675,-5.298317367,11.00209984,0.83125508,-0.801464042,30,TRUE
MNIST,0.005,50,0.2,13.64364218,3.465735903,0.713617374,4.280961657,-5.298317367,11.00209984,0.835950426,-0.971923798,9,TRUE
MNIST,0.005,50,0.2,15.67682749,3.465735903,3.700786212,7.323615189,-5.298317367,11.00209984,0.838581238,-1.093174497,19,TRUE
MNIST,0.005,50,0.2,14.98808,3.465735903,2.529354385,6.085350823,-5.298317367,11.00209984,0.838367749,-0.779947818,11,TRUE
MNIST,0.005,50,0.2,12.5670772,3.465735903,0.353775033,3.921549359,-5.298317367,11.00209984,0.835632278,0.793018208,500,FALSE
MNIST,0.005,50,0.2,13.00039007,3.465735903,0.865549168,4.429227604,-5.298317367,11.00209984,0.83795559,-1.357843342,16,TRUE
MNIST,0.005,50,0.2,14.9886742,3.465735903,3.644531593,7.199725547,-5.298317367,11.00209984,0.83782377,-1.239798793,14,TRUE
MNIST,0.005,50,0.2,16.38445515,3.465735903,4.570627041,8.162922655,-5.298317367,11.00209984,0.839112237,-0.853566978,18,TRUE
MNIST,0.005,50,0.2,15.69866619,3.465735903,3.818343663,7.373647335,-5.298317367,11.00209984,0.832218279,-0.856684999,17,TRUE
MNIST,0.005,50,0.2,12.90657769,3.465735903,3.608647437,7.215290977,-5.298317367,11.00209984,0.830093253,-0.792708679,14,TRUE
MNIST,0.005,50,0.2,12.37426992,3.465735903,0.899630386,4.472293771,-5.298317367,11.00209984,0.835094462,-1.330762854,10,TRUE
MNIST,0.005,50,0.2,12.9066571,3.465735903,3.676288663,7.250852014,-5.298317367,11.00209984,0.844518981,-0.967823349,11,TRUE
MNIST,0.005,50,0.2,13.62399406,3.465735903,0.972743097,4.545550575,-5.298317367,11.00209984,0.835030848,-0.800242928,15,TRUE
MNIST,0.005,50,0.2,14.39893773,3.465735903,0.743841551,4.291689103,-5.298317367,11.00209984,0.836970338,-1.007610367,21,TRUE
MNIST,0.005,50,0.2,15.68168617,3.465735903,3.130037607,6.725970565,-5.298317367,11.00209984,0.832452997,-1.021228766,10,TRUE
MNIST,0.005,50,0.2,14.98835733,3.465735903,4.29140991,7.83449985,-5.298317367,11.00209984,0.841013194,-0.769207229,147,TRUE
MNIST,0.005,50,0.2,16.36867957,3.465735903,6.420094202,10.00484933,-5.298317367,11.00209984,0.833715358,-0.933584675,21,TRUE
MNIST,0.005,50,0.2,13.10120103,3.465735903,0.350287035,3.920062643,-5.298317367,11.00209984,0.832773298,-0.797309857,16,TRUE
MNIST,0.005,50,0.2,14.98325393,3.465735903,4.623343326,8.218625181,-5.298317367,11.00209984,0.833016799,-0.793539389,18,TRUE
MNIST,0.005,50,0.2,13.70872013,3.465735903,0.672832604,4.240916003,-5.298317367,11.00209984,0.833490778,-0.790057087,8,TRUE
MNIST,0.005,50,0.2,15.67682749,3.465735903,3.865819283,7.495204549,-5.298317367,11.00209984,0.837515711,-0.939804947,23,TRUE
MNIST,0.005,50,0.2,12.61237074,3.465735903,0.369946699,3.939715657,-5.298317367,11.00209984,0.841402408,-0.825091693,66,TRUE
MNIST,0.005,50,0.2,14.98310461,3.465735903,4.324569727,7.882523424,-5.298317367,11.00209984,0.836781907,-1.02408745,18,TRUE
MNIST,0.005,50,0.2,12.25863663,3.465735903,1.506095144,5.102173973,-5.298317367,11.00209984,0.836179826,-1.19886401,9,TRUE
MNIST,0.005,50,0.2,11.68984915,3.465735903,0.920218398,4.482025151,-5.298317367,11.00209984,0.83132018,-0.811755328,11,TRUE
MNIST,0.005,50,0.2,14.29805152,3.465735903,2.559991217,6.14065688,-5.298317367,11.00209984,0.836752788,-2.160324934,13,TRUE
MNIST,0.005,50,0.2,15.71370027,3.465735903,0.245782759,3.813144665,-5.298317367,11.00209984,0.831153735,-0.779318723,15,TRUE
MNIST,0.005,50,0.2,13.64360417,3.465735903,3.084865273,6.74385793,-5.298317367,11.00209984,0.836342338,-1.119625046,16,TRUE
MNIST,0.005,50,0.2,14.37756109,3.465735903,0.548909581,4.113201792,-5.298317367,11.00209984,0.834177617,0.774475788,500,FALSE
MNIST,0.005,50,0.2,15.67595152,3.465735903,6.12957153,9.698587677,-5.298317367,11.00209984,0.830137744,-1.041981992,9,TRUE
MNIST,0.005,50,0.2,13.31818342,3.465735903,0.291682331,3.852669057,-5.298317367,11.00209984,0.837024538,-0.950967679,22,TRUE
MNIST,0.005,50,0.2,13.76485075,3.465735903,0.303714246,3.868800259,-5.298317367,11.00209984,0.837776113,-0.793136958,17,TRUE
MNIST,0.005,50,0.2,12.75998649,3.465735903,0.270439674,3.849583542,-5.298317367,11.00209984,0.834964437,-0.857632864,42,TRUE
MNIST,0.005,50,0.2,13.68546793,3.465735903,1.311080072,4.872794202,-5.298317367,11.00209984,0.836057072,-0.945489176,15,TRUE
MNIST,0.005,50,0.2,13.65629206,3.465735903,0.593653394,4.17109497,-5.298317367,11.00209984,0.836462371,-1.035014971,11,TRUE
MNIST,0.005,50,0.2,12.96970159,3.465735903,1.041156677,4.593707446,-5.298317367,11.00209984,0.84048557,-1.134957416,21,TRUE
MNIST,0.005,50,0.2,14.29098544,3.465735903,3.692702357,7.254230209,-5.298317367,11.00209984,0.833001148,-0.837143724,12,TRUE
MNIST,0.005,50,0.2,15.03616878,3.465735903,1.127165025,4.692353669,-5.298317367,11.00209984,0.828597297,-0.792497275,25,TRUE
MNIST,0.005,50,0.2,12.50110514,3.465735903,0.280408322,3.842384036,-5.298317367,11.00209984,0.834774283,-0.80226071,76,TRUE
MNIST,0.005,50,0.2,13.59991098,3.465735903,3.05042253,6.612871743,-5.298317367,11.00209984,0.836074536,-0.994059047,7,TRUE
MNIST,0.005,50,0.2,14.34331718,3.465735903,1.793700021,5.356774153,-5.298317367,11.00209984,0.833953038,-0.934646288,14,TRUE
MNIST,0.005,50,0.2,14.29503497,3.465735903,3.221238842,6.791288333,-5.298317367,11.00209984,0.831107212,-0.927294977,17,TRUE
MNIST,0.005,50,0.2,13.61580273,3.465735903,0.303462627,3.879443951,-5.298317367,11.00209984,0.836271778,-0.912004359,12,TRUE
MNIST,0.005,50,0.2,13.4359617,3.465735903,1.036632361,4.613993772,-5.298317367,11.00209984,0.834305467,-1.17602042,16,TRUE
MNIST,0.005,50,0.2,13.31742016,3.465735903,2.518287365,6.081516476,-5.298317367,11.00209984,0.834722548,-1.13615018,11,TRUE
MNIST,0.005,50,0.2,14.98420908,3.465735903,3.185986465,6.792971679,-5.298317367,11.00209984,0.840773586,-0.871778564,12,TRUE
MNIST,0.005,50,0.2,13.25461545,3.465735903,0.309475929,3.881688284,-5.298317367,11.00209984,0.833115987,0.795363334,500,FALSE
MNIST,0.005,50,0.2,12.26958251,3.465735903,0.836519631,4.403301361,-5.298317367,11.00209984,0.836926151,-0.938355791,11,TRUE
MNIST,0.005,50,0.2,15.02594862,3.465735903,1.251371527,4.80414793,-5.298317367,11.00209984,0.83715956,-0.934877388,17,TRUE
MNIST,0.005,50,0.2,12.9474241,3.465735903,1.735867321,5.32980551,-5.298317367,11.00209984,0.831234002,-1.073281726,9,TRUE
MNIST,0.005,50,0.2,13.64048313,3.465735903,1.352488162,4.907411587,-5.298317367,11.00209984,0.830764873,-1.00297158,16,TRUE
MNIST,0.005,50,0.2,15.0113155,3.465735903,1.515696737,5.067246685,-5.298317367,11.00209984,0.83474676,-0.872182061,9,TRUE
MNIST,0.005,50,0.2,15.68614682,3.465735903,3.410105446,6.972137631,-5.298317367,11.00209984,0.831750546,-0.997988954,21,TRUE
MNIST,0.005,50,0.2,16.37047251,3.465735903,2.484804929,6.072252159,-5.298317367,11.00209984,0.830965347,-0.846194045,18,TRUE
MNIST,0.005,50,0.2,11.67838905,3.465735903,0.582012997,4.151363981,-5.298317367,11.00209984,0.833132569,0.802361402,500,FALSE
MNIST,0.005,50,0.2,12.39547739,3.465735903,0.280341608,3.847490318,-5.298317367,11.00209984,0.828787173,-0.974047833,25,TRUE
MNIST,0.005,50,0.2,11.31849084,3.465735903,0.606630558,4.155774802,-5.298317367,11.00209984,0.834384964,-1.012304889,18,TRUE
MNIST,0.005,50,0.2,11.55424014,3.465735903,0.243413042,3.817567821,-5.298317367,11.00209984,0.82928688,-0.791499716,32,TRUE
MNIST,0.005,50,0.2,15.68438322,3.465735903,0.816080956,4.389979192,-5.298317367,11.00209984,0.834598994,-0.894686123,11,TRUE
MNIST,0.005,50,0.2,15.6762801,3.465735903,4.981806575,8.540628179,-5.298317367,11.00209984,0.836358557,-1.025671416,12,TRUE
MNIST,0.005,50,0.2,13.0502442,3.465735903,0.408764634,3.986931124,-5.298317367,11.00209984,0.831503622,-1.047094525,47,TRUE
MNIST,0.005,50,0.2,14.99395692,3.465735903,1.261164066,4.842107096,-5.298317367,11.00209984,0.83656287,-1.180338015,12,TRUE
MNIST,0.005,50,0.2,11.24616957,3.465735903,0.566014017,4.134220177,-5.298317367,11.00209984,0.840682562,-1.191105602,40,TRUE
MNIST,0.005,50,0.2,13.70340065,3.465735903,0.706637715,4.294679053,-5.298317367,11.00209984,0.837148412,-0.968588803,27,TRUE
MNIST,0.005,50,0.2,15.67563279,3.465735903,6.03530318,9.658073565,-5.298317367,11.00209984,0.840959005,-0.869347422,23,TRUE
MNIST,0.005,50,0.2,14.26539949,3.465735903,0.525402657,4.09897399,-5.298317367,11.00209984,0.831185821,-1.147495455,21,TRUE
MNIST,0.005,50,0.2,12.99189472,3.465735903,0.261944202,3.839891493,-5.298317367,11.00209984,0.834823946,-1.19168429,14,TRUE
MNIST,0.005,50,0.2,13.68608729,3.465735903,2.935424122,6.491784454,-5.298317367,11.00209984,0.833860458,-0.811801233,12,TRUE
MNIST,0.005,50,0.2,12.91845857,3.465735903,1.1599608,4.718600198,-5.298317367,11.00209984,0.839718321,-1.011527288,11,TRUE
MNIST,0.005,50,0.2,15.02205904,3.465735903,1.138505677,4.674396613,-5.298317367,11.00209984,0.84357587,0.732757389,500,FALSE
MNIST,0.005,50,0.2,12.6227612,3.465735903,0.324164441,3.909974414,-5.298317367,11.00209984,0.843213664,-0.79696674,83,TRUE
MNIST,0.005,50,0.2,12.05130011,3.465735903,0.211168863,3.781694972,-5.298317367,11.00209984,0.834001499,-1.056635547,26,TRUE
MNIST,0.005,50,0.2,12.50306871,3.465735903,0.282899026,3.849879969,-5.298317367,11.00209984,0.833779262,-0.864703876,35,TRUE
MNIST,0.005,50,0.2,15.67564275,3.465735903,5.837644935,9.370954141,-5.298317367,11.00209984,0.832034657,-1.000336633,19,TRUE
MNIST,0.005,50,0.2,12.92930761,3.465735903,1.521569657,5.107659054,-5.298317367,11.00209984,0.833408205,-0.876856175,8,TRUE
MNIST,0.005,50,0.2,14.33541445,3.465735903,3.38339009,6.959142333,-5.298317367,11.00209984,0.833287494,-1.57607066,11,TRUE
MNIST,0.005,50,0.2,12.71021801,3.465735903,0.434797699,4.008649497,-5.298317367,11.00209984,0.838942447,-0.866168188,24,TRUE
MNIST,0.005,50,0.2,14.29523306,3.465735903,3.435641168,6.979046122,-5.298317367,11.00209984,0.838800349,-0.907228117,18,TRUE
