dataset,learning_rate,batch_size,epsilon,logP,logB,logG2,logTau,logLR,logN,logInitLoss,logFinalLoss,T_star,converged
MNIST,0.0005,50,0.1,11.625200023452148,3.4657359027997265,0.7988622221428554,4.376098162943994,-7.600902459542082,11.002099841204238,0.8359995134812479,-1.5055105141963534,128,True
MNIST,0.0005,50,0.1,12.311414161007498,3.4657359027997265,0.686276640058081,4.254072039611685,-7.600902459542082,11.002099841204238,0.836216194813759,-1.5074591303783837,121,True
MNIST,0.0005,50,0.1,10.115125163664135,3.4657359027997265,0.24938389836526503,3.8211698250311077,-7.600902459542082,11.002099841204238,0.8391227448877348,-1.4646295034019488,195,True
MNIST,0.0005,50,0.1,12.275048183533569,3.4657359027997265,0.23383234055502541,3.805220926161676,-7.600902459542082,11.002099841204238,0.8380138611193818,-1.511762201749895,99,True
MNIST,0.0005,50,0.1,11.3167402502371,3.4657359027997265,0.24664724900808005,3.819898520108782,-7.600902459542082,11.002099841204238,0.8320155663709046,-1.5009706566214445,105,True
MNIST,0.0005,50,0.1,11.13631016996612,3.4657359027997265,0.8558784586732272,4.4087340077538295,-7.600902459542082,11.002099841204238,0.848649052937143,-1.4632498828811444,146,True
MNIST,0.0005,50,0.1,13.004538840886797,3.4657359027997265,0.5242455868520182,4.098641025612096,-7.600902459542082,11.002099841204238,0.8367236673917704,-1.5758279171568175,92,True
MNIST,0.0005,50,0.1,11.3167402502371,3.4657359027997265,0.23800127814196553,3.812495105069435,-7.600902459542082,11.002099841204238,0.8287805108336369,-1.5078307999803011,103,True
MNIST,0.0005,50,0.1,12.421482367735317,3.4657359027997265,0.23902670609048207,3.8103266807344336,-7.600902459542082,11.002099841204238,0.8349302990440969,-1.4846486726929093,113,True
MNIST,0.0005,50,0.1,10.968094835901553,3.4657359027997265,0.22814607216094948,3.8026121788741354,-7.600902459542082,11.002099841204238,0.8398167432817735,-1.4806452948414257,138,True
MNIST,0.0005,50,0.1,13.482566091438402,3.4657359027997265,0.9609813294623677,4.533926416740462,-7.600902459542082,11.002099841204238,0.8426124663898323,-1.4891118291322927,73,True
MNIST,0.0005,50,0.1,13.619215829532697,3.4657359027997265,0.27328273114757984,3.843858380562118,-7.600902459542082,11.002099841204238,0.8349766439947452,-1.529072832279703,78,True
MNIST,0.0005,50,0.1,11.421621250561328,3.4657359027997265,0.21961596281561427,3.7884982776487157,-7.600902459542082,11.002099841204238,0.8417306452499353,-1.4768921248505087,160,True
MNIST,0.0005,50,0.1,12.275048183533569,3.4657359027997265,0.2545635358764491,3.830253617220168,-7.600902459542082,11.002099841204238,0.8274348786718148,-1.4993587323771653,106,True
MNIST,0.0005,50,0.1,14.302338117885062,3.4657359027997265,0.9087178927972875,4.476774500620804,-7.600902459542082,11.002099841204238,0.8353012053484812,-1.4801919910499914,57,True
MNIST,0.0005,50,0.1,9.836171845251261,3.4657359027997265,0.6702831137529441,4.2418454562993855,-7.600902459542082,11.002099841204238,0.8471956417122123,-1.4667921395430399,251,True
MNIST,0.0005,50,0.1,11.421621250561328,3.4657359027997265,0.243813881172327,3.8158945750316517,-7.600902459542082,11.002099841204238,0.8413748620478435,-1.4710484480419714,166,True
MNIST,0.0005,50,0.1,14.114211202377655,3.4657359027997265,0.2669610823880967,3.838985574947047,-7.600902459542082,11.002099841204238,0.8337333797130193,-1.4848077708886314,73,True
MNIST,0.0005,50,0.1,12.311414161007498,3.4657359027997265,0.6110818804163624,4.1821714630385145,-7.600902459542082,11.002099841204238,0.8335984125832147,-1.5100015289786999,98,True
MNIST,0.0005,50,0.1,10.684141820534307,3.4657359027997265,0.8314887875548727,4.391571157922164,-7.600902459542082,11.002099841204238,0.8419296518715949,-1.485035774645037,162,True
MNIST,0.0005,50,0.1,14.848647353340136,3.4657359027997265,1.0206394297695516,4.589259997678974,-7.600902459542082,11.002099841204238,0.8367737499479698,-1.580347592633279,43,True
MNIST,0.0005,50,0.1,10.529051581772277,3.4657359027997265,0.5553788309528471,4.126041471389592,-7.600902459542082,11.002099841204238,0.8368024559317857,-1.4772588051428888,246,True
MNIST,0.0005,50,0.1,10.684141820534307,3.4657359027997265,0.8221129940184434,4.414493526038008,-7.600902459542082,11.002099841204238,0.8294735041271616,-1.4886702549786697,147,True
MNIST,0.0005,50,0.1,12.275048183533569,3.4657359027997265,0.2404529124920023,3.8130094586735037,-7.600902459542082,11.002099841204238,0.833218583826917,-1.5286032947304984,111,True
MNIST,0.0005,50,0.1,11.3167402502371,3.4657359027997265,0.2924499087932902,3.856628405522405,-7.600902459542082,11.002099841204238,0.8434463278186999,-1.4891090546506798,128,True
MNIST,0.0005,50,0.1,10.808070009278122,3.4657359027997265,0.21979087131349376,3.792624302089856,-7.600902459542082,11.002099841204238,0.8304853894728037,-1.487196692900408,205,True
MNIST,0.0005,50,0.1,10.529051581772277,3.4657359027997265,0.6104426162666244,4.180864827692829,-7.600902459542082,11.002099841204238,0.8421037630230527,-1.4640093823924307,278,True
MNIST,0.0005,50,0.1,14.589231689678332,3.4657359027997265,0.22619064413911866,3.7963359906810497,-7.600902459542082,11.002099841204238,0.836749173666806,-1.4704577909715242,77,True
MNIST,0.0005,50,0.1,13.332575679339131,3.4657359027997265,0.801808722328163,4.3771556950736725,-7.600902459542082,11.002099841204238,0.8309714746326707,-1.584364928830301,53,True
MNIST,0.0005,50,0.1,10.684141820534307,3.4657359027997265,0.8626758447920918,4.429239907418649,-7.600902459542082,11.002099841204238,0.8400685191470004,-1.4942541269017264,134,True
MNIST,0.0005,50,0.1,11.727343055584136,3.4657359027997265,0.5726244070098756,4.140339579720017,-7.600902459542082,11.002099841204238,0.8344917777911395,-1.484765083522247,157,True
MNIST,0.0005,50,0.1,15.135872894137666,3.4657359027997265,0.23895353884313011,3.813793665855946,-7.600902459542082,11.002099841204238,0.8311123006439246,-1.4919901362476333,59,True
MNIST,0.0005,50,0.1,13.827164387534301,3.4657359027997265,0.8990176472317396,4.485642162766069,-7.600902459542082,11.002099841204238,0.8330316211174528,-1.4977420727321535,55,True
MNIST,0.0005,50,0.1,14.848647353340136,3.4657359027997265,0.9519053812130478,4.518942786892724,-7.600902459542082,11.002099841204238,0.8357567374242239,-1.5566266718321513,41,True
MNIST,0.0005,50,0.1,12.311414161007498,3.4657359027997265,0.6032397613108123,4.172072089438191,-7.600902459542082,11.002099841204238,0.829825227763787,-1.5164915509254018,74,True
MNIST,0.0005,50,0.1,13.28933099679102,3.4657359027997265,0.18867834775393647,3.7618483181585205,-7.600902459542082,11.002099841204238,0.8333774332064873,-1.544596686498984,68,True
MNIST,0.0005,50,0.1,13.619215829532697,3.4657359027997265,0.28302551807379905,3.8540738917455313,-7.600902459542082,11.002099841204238,0.837873591161367,-1.5336396737511284,68,True
MNIST,0.0005,50,0.1,13.28933099679102,3.4657359027997265,0.21969550499780743,3.7891303701033974,-7.600902459542082,11.002099841204238,0.834459382917289,-1.5092800352801945,93,True
MNIST,0.0005,50,0.1,13.332575679339131,3.4657359027997265,0.9064408859462297,4.4682805295425165,-7.600902459542082,11.002099841204238,0.8376063018014047,-1.5288723703090596,60,True
MNIST,0.0005,50,0.1,14.589231689678332,3.4657359027997265,0.24622823303772992,3.8158100492214357,-7.600902459542082,11.002099841204238,0.8349056774154225,-1.5415948196360303,62,True
MNIST,0.0005,50,0.1,12.135532148516967,3.4657359027997265,0.975530762814779,4.548918664102526,-7.600902459542082,11.002099841204238,0.8394984844749608,-1.483396370798799,112,True
MNIST,0.0005,50,0.1,13.28933099679102,3.4657359027997265,0.16446351534283304,3.7347637326440344,-7.600902459542082,11.002099841204238,0.8333625130077914,-1.4770694434755407,162,True
MNIST,0.0005,50,0.1,11.3167402502371,3.4657359027997265,0.25795075955434155,3.8286857802324294,-7.600902459542082,11.002099841204238,0.8372829006837912,-1.5077221717634295,109,True
MNIST,0.0005,50,0.1,11.727343055584136,3.4657359027997265,0.5720465734977201,4.143374232691168,-7.600902459542082,11.002099841204238,0.8318012936374211,-1.4790234650544773,132,True
